record_id,lead,disease_class,query_lead,matched,p_onset_pred,p_onset_err_ms,p_peak_pred,p_peak_err_ms,p_offset_pred,p_offset_err_ms,qrs_onset_pred,qrs_onset_err_ms,q_peak_pred,q_peak_err_ms,r_peak_pred,r_peak_err_ms,s_peak_pred,s_peak_err_ms,qrs_offset_pred,qrs_offset_err_ms,t_onset_pred,t_onset_err_ms,t_peak_pred,t_peak_err_ms,t_offset_pred,t_offset_err_ms
AnteriorIschemia_007,V3,AnteriorIschemia,V6,0,,,,,,,610.0,-6.0,619.0,0.0,636.0,0.0,,,659.0,-10.0,660.0,-42.0,794.0,150.0,794.0,32.0
AnteriorIschemia_007,V4,AnteriorIschemia,V6,0,,,,,,,610.0,-6.0,618.0,-2.0,634.0,0.0,,,659.0,-10.0,660.0,-50.0,794.0,144.0,794.0,32.0
AnteriorIschemia_007,V5,AnteriorIschemia,V6,0,,,,,,,610.0,-6.0,616.0,-2.0,631.0,0.0,,,659.0,-10.0,660.0,-102.0,756.0,0.0,794.0,24.0
AnteriorIschemia_007,V6,AnteriorIschemia,V6,1,,,,,,,610.0,-6.0,616.0,0.0,631.0,0.0,,,659.0,-10.0,660.0,-130.0,756.0,-2.0,794.0,26.0
AnteriorIschemia_008,aVR,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,634.0,-2.0,,,,,666.0,-4.0,667.0,-14.0,750.0,0.0,786.0,8.0
AnteriorIschemia_008,II,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,,,634.0,0.0,,,666.0,-4.0,667.0,-14.0,754.0,0.0,786.0,2.0
AnteriorIschemia_008,III,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,,,628.0,0.0,639.0,2.0,666.0,-4.0,667.0,-88.0,759.0,-2.0,786.0,0.0
AnteriorIschemia_008,I,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,,,635.0,0.0,,,666.0,-4.0,667.0,-10.0,742.0,0.0,786.0,12.0
AnteriorIschemia_008,aVL,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,627.0,0.0,637.0,0.0,,,666.0,-4.0,667.0,-18.0,765.0,102.0,786.0,6.0
AnteriorIschemia_008,aVF,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,,,629.0,-10.0,666.0,,666.0,-4.0,667.0,-90.0,756.0,-2.0,786.0,-4.0
AnteriorIschemia_008,V1,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,,,617.0,-2.0,633.0,-2.0,666.0,-4.0,667.0,-4.0,745.0,-2.0,786.0,-4.0
AnteriorIschemia_008,V2,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,,,616.0,-2.0,633.0,-2.0,666.0,-4.0,667.0,-6.0,739.0,0.0,786.0,-10.0
AnteriorIschemia_008,V3,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,,,615.0,-42.0,623.0,,666.0,-4.0,667.0,-18.0,719.0,0.0,786.0,0.0
AnteriorIschemia_008,V4,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,620.0,0.0,635.0,0.0,,,666.0,-4.0,667.0,-18.0,720.0,-2.0,786.0,-8.0
AnteriorIschemia_008,V5,AnteriorIschemia,V6,0,,,,,,,610.0,-4.0,617.0,-2.0,634.0,-2.0,,,666.0,-4.0,667.0,-18.0,756.0,0.0,786.0,0.0
AnteriorIschemia_008,V6,AnteriorIschemia,V6,1,,,,,,,610.0,-4.0,617.0,0.0,633.0,0.0,,,666.0,-4.0,667.0,-68.0,757.0,0.0,786.0,10.0
AnteriorIschemia_009,V3,AnteriorIschemia,V6,0,,,,,,,612.0,-4.0,,,617.0,-52.0,633.0,,661.0,-12.0,662.0,-18.0,724.0,0.0,786.0,10.0
AnteriorIschemia_009,I,AnteriorIschemia,V6,0,,,,,,,612.0,-4.0,,,637.0,-2.0,,,661.0,-12.0,662.0,-10.0,740.0,-2.0,786.0,10.0
AnteriorIschemia_009,II,AnteriorIschemia,V6,0,,,,,,,612.0,-4.0,,,637.0,0.0,,,661.0,-12.0,662.0,-50.0,755.0,0.0,786.0,10.0
AnteriorIschemia_009,III,AnteriorIschemia,V6,0,,,,,,,612.0,-4.0,,,617.0,-2.0,639.0,0.0,661.0,-12.0,662.0,-28.0,759.0,88.0,786.0,10.0
AnteriorIschemia_009,aVR,AnteriorIschemia,V6,0,,,,,,,612.0,-4.0,637.0,0.0,,,,,661.0,-12.0,662.0,-28.0,753.0,0.0,786.0,10.0
AnteriorIschemia_009,aVL,AnteriorIschemia,V6,0,,,,,,,612.0,-4.0,,,624.0,-30.0,,,661.0,-12.0,662.0,-10.0,786.0,128.0,786.0,10.0
AnteriorIschemia_009,V4,AnteriorIschemia,V6,0,,,,,,,612.0,-4.0,,,620.0,-38.0,632.0,,661.0,-12.0,662.0,-28.0,741.0,-2.0,786.0,-2.0
AnteriorIschemia_009,V5,AnteriorIschemia,V6,0,,,,,,,612.0,-4.0,,,638.0,0.0,,,661.0,-12.0,662.0,-40.0,756.0,0.0,786.0,10.0
AnteriorIschemia_009,V6,AnteriorIschemia,I,0,,,,,,,612.0,-4.0,,,634.0,0.0,,,661.0,-12.0,662.0,-86.0,758.0,-2.0,785.0,8.0
AnteriorIschemia_009,aVF,AnteriorIschemia,I,0,,,,,,,612.0,-4.0,,,622.0,-16.0,640.0,-2.0,661.0,-12.0,662.0,-28.0,757.0,0.0,785.0,8.0
AnteriorIschemia_009,V1,AnteriorIschemia,I,0,,,,,,,612.0,-4.0,,,616.0,,635.0,,661.0,-12.0,662.0,-28.0,709.0,-2.0,785.0,8.0
AnteriorIschemia_009,V2,AnteriorIschemia,I,0,,,,,,,612.0,-4.0,,,617.0,0.0,633.0,-2.0,661.0,-12.0,662.0,-28.0,722.0,0.0,785.0,8.0
AnteriorIschemia_010,aVR,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,634.0,0.0,,,,,663.0,36.0,664.0,-14.0,748.0,0.0,787.0,12.0
AnteriorIschemia_010,I,AnteriorIschemia,I,1,,,,,,,607.0,-4.0,,,616.0,-42.0,,,663.0,36.0,664.0,8.0,741.0,0.0,787.0,12.0
AnteriorIschemia_010,II,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,,,615.0,-38.0,,,663.0,36.0,664.0,-26.0,751.0,-2.0,787.0,12.0
AnteriorIschemia_010,III,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,,,613.0,-42.0,663.0,44.0,663.0,36.0,664.0,-82.0,757.0,0.0,787.0,12.0
AnteriorIschemia_010,aVL,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,612.0,-26.0,617.0,-42.0,625.0,,663.0,36.0,664.0,-50.0,762.0,102.0,787.0,12.0
AnteriorIschemia_010,aVF,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,,,614.0,-40.0,663.0,,663.0,36.0,664.0,-22.0,754.0,0.0,787.0,-4.0
AnteriorIschemia_010,V1,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,,,611.0,,628.0,,663.0,36.0,664.0,16.0,753.0,0.0,787.0,12.0
AnteriorIschemia_010,V2,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,,,611.0,,628.0,,663.0,36.0,664.0,-14.0,716.0,-2.0,787.0,12.0
AnteriorIschemia_010,V3,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,625.0,-2.0,637.0,-2.0,,,663.0,36.0,664.0,-14.0,714.0,0.0,787.0,12.0
AnteriorIschemia_010,V6,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,,,627.0,0.0,636.0,0.0,663.0,36.0,664.0,-76.0,752.0,0.0,787.0,12.0
AnteriorIschemia_010,V4,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,617.0,-2.0,636.0,0.0,,,663.0,36.0,664.0,-14.0,752.0,0.0,787.0,12.0
AnteriorIschemia_010,V5,AnteriorIschemia,I,0,,,,,,,607.0,-4.0,614.0,0.0,631.0,0.0,,,663.0,36.0,664.0,-14.0,754.0,-2.0,787.0,12.0
AnteriorIschemia_011,V5,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,610.0,0.0,627.0,0.0,,,655.0,14.0,656.0,-62.0,749.0,0.0,795.0,44.0
AnteriorIschemia_011,I,AnteriorIschemia,I,1,,,,,,,601.0,-4.0,613.0,0.0,631.0,0.0,,,655.0,14.0,656.0,14.0,737.0,0.0,795.0,18.0
AnteriorIschemia_011,II,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,,,620.0,0.0,655.0,-36.0,655.0,14.0,656.0,-100.0,745.0,-2.0,795.0,-10.0
AnteriorIschemia_011,III,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,,,619.0,-2.0,655.0,-36.0,655.0,14.0,656.0,-104.0,747.0,0.0,795.0,2.0
AnteriorIschemia_011,aVR,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,631.0,0.0,,,,,655.0,14.0,656.0,-50.0,744.0,0.0,795.0,26.0
AnteriorIschemia_011,aVL,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,619.0,0.0,638.0,0.0,642.0,0.0,655.0,14.0,656.0,-34.0,749.0,0.0,795.0,10.0
AnteriorIschemia_011,aVF,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,,,619.0,-2.0,655.0,-36.0,655.0,14.0,656.0,-96.0,746.0,0.0,795.0,32.0
AnteriorIschemia_011,V1,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,,,611.0,-2.0,629.0,-2.0,655.0,14.0,656.0,14.0,795.0,198.0,795.0,24.0
AnteriorIschemia_011,V2,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,,,606.0,-2.0,629.0,0.0,655.0,14.0,656.0,14.0,795.0,192.0,795.0,44.0
AnteriorIschemia_011,V3,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,,,605.0,-62.0,618.0,,655.0,14.0,656.0,14.0,795.0,172.0,795.0,18.0
AnteriorIschemia_011,V4,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,611.0,-2.0,635.0,0.0,,,655.0,14.0,656.0,14.0,795.0,170.0,795.0,30.0
AnteriorIschemia_011,V6,AnteriorIschemia,I,0,,,,,,,601.0,-4.0,,,617.0,0.0,628.0,-2.0,655.0,14.0,656.0,-72.0,745.0,0.0,795.0,44.0
AnteriorIschemia_012,aVR,AnteriorIschemia,I,0,,,,,,,606.0,-4.0,635.0,-2.0,,,,,671.0,46.0,672.0,14.0,747.0,0.0,786.0,-10.0
AnteriorIschemia_012,I,AnteriorIschemia,I,1,,,,,,,606.0,-4.0,,,616.0,-40.0,,,671.0,46.0,672.0,30.0,741.0,0.0,786.0,6.0
AnteriorIschemia_012,II,AnteriorIschemia,I,0,,,,,,,606.0,-4.0,,,617.0,-38.0,,,671.0,46.0,672.0,-8.0,750.0,0.0,786.0,-26.0
AnteriorIschemia_012,III,AnteriorIschemia,I,0,,,,,,,606.0,-4.0,,,617.0,0.0,641.0,2.0,671.0,46.0,672.0,-12.0,754.0,0.0,786.0,-34.0
AnteriorIschemia_009,V6,AnteriorIschemia,II,0,,,,,,,612.0,-4.0,,,634.0,0.0,,,662.0,-10.0,663.0,-84.0,758.0,-2.0,786.0,10.0
AnteriorIschemia_009,aVF,AnteriorIschemia,II,0,,,,,,,612.0,-4.0,,,622.0,-16.0,640.0,-2.0,662.0,-10.0,663.0,-26.0,757.0,0.0,786.0,10.0
AnteriorIschemia_009,V1,AnteriorIschemia,II,0,,,,,,,612.0,-4.0,,,616.0,,635.0,,662.0,-10.0,663.0,-26.0,709.0,-2.0,786.0,10.0
AnteriorIschemia_009,V2,AnteriorIschemia,II,0,,,,,,,612.0,-4.0,,,617.0,0.0,633.0,-2.0,662.0,-10.0,663.0,-26.0,722.0,0.0,786.0,10.0
AnteriorIschemia_010,aVR,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,634.0,0.0,,,,,665.0,40.0,666.0,-10.0,748.0,0.0,787.0,12.0
AnteriorIschemia_010,I,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,,,616.0,-42.0,,,665.0,40.0,666.0,12.0,741.0,0.0,787.0,12.0
AnteriorIschemia_010,II,AnteriorIschemia,II,1,,,,,,,607.0,-4.0,,,615.0,-38.0,,,665.0,40.0,666.0,-22.0,751.0,-2.0,787.0,12.0
AnteriorIschemia_010,III,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,,,613.0,-42.0,665.0,48.0,665.0,40.0,666.0,-78.0,757.0,0.0,787.0,12.0
AnteriorIschemia_010,aVL,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,612.0,-26.0,617.0,-42.0,625.0,,665.0,40.0,666.0,-46.0,762.0,102.0,787.0,12.0
AnteriorIschemia_010,aVF,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,,,614.0,-40.0,665.0,,665.0,40.0,666.0,-18.0,754.0,0.0,787.0,-4.0
AnteriorIschemia_010,V1,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,,,611.0,,628.0,,665.0,40.0,666.0,20.0,753.0,0.0,787.0,12.0
AnteriorIschemia_010,V2,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,,,611.0,,628.0,,665.0,40.0,666.0,-10.0,716.0,-2.0,787.0,12.0
AnteriorIschemia_010,V3,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,625.0,-2.0,637.0,-2.0,,,665.0,40.0,666.0,-10.0,714.0,0.0,787.0,12.0
AnteriorIschemia_010,V6,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,,,627.0,0.0,636.0,0.0,665.0,40.0,666.0,-72.0,752.0,0.0,787.0,12.0
AnteriorIschemia_010,V4,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,617.0,-2.0,636.0,0.0,,,665.0,40.0,666.0,-10.0,752.0,0.0,787.0,12.0
AnteriorIschemia_010,V5,AnteriorIschemia,II,0,,,,,,,607.0,-4.0,614.0,0.0,631.0,0.0,,,665.0,40.0,666.0,-10.0,754.0,-2.0,787.0,12.0
AnteriorIschemia_011,V5,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,610.0,0.0,627.0,0.0,,,653.0,10.0,654.0,-66.0,749.0,0.0,789.0,32.0
AnteriorIschemia_011,I,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,613.0,0.0,631.0,0.0,,,653.0,10.0,654.0,10.0,737.0,0.0,789.0,6.0
AnteriorIschemia_011,II,AnteriorIschemia,II,1,,,,,,,601.0,-4.0,,,620.0,0.0,,,653.0,10.0,654.0,-104.0,745.0,-2.0,789.0,-22.0
AnteriorIschemia_011,III,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,,,619.0,-2.0,653.0,-40.0,653.0,10.0,654.0,-108.0,747.0,0.0,789.0,-10.0
AnteriorIschemia_011,aVR,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,631.0,0.0,,,,,653.0,10.0,654.0,-54.0,744.0,0.0,789.0,14.0
AnteriorIschemia_011,aVL,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,619.0,0.0,638.0,0.0,642.0,0.0,653.0,10.0,654.0,-38.0,749.0,0.0,789.0,-2.0
AnteriorIschemia_011,aVF,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,,,619.0,-2.0,653.0,-40.0,653.0,10.0,654.0,-100.0,746.0,0.0,789.0,20.0
AnteriorIschemia_011,V1,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,,,611.0,-2.0,629.0,-2.0,653.0,10.0,654.0,10.0,789.0,186.0,789.0,12.0
AnteriorIschemia_011,V2,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,,,606.0,-2.0,629.0,0.0,653.0,10.0,654.0,10.0,789.0,180.0,789.0,32.0
AnteriorIschemia_011,V3,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,,,605.0,-62.0,618.0,,653.0,10.0,654.0,10.0,789.0,160.0,789.0,6.0
AnteriorIschemia_011,V4,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,611.0,-2.0,635.0,0.0,,,653.0,10.0,654.0,10.0,789.0,158.0,789.0,18.0
AnteriorIschemia_011,V6,AnteriorIschemia,II,0,,,,,,,601.0,-4.0,,,617.0,0.0,628.0,-2.0,653.0,10.0,654.0,-76.0,745.0,0.0,789.0,32.0
AnteriorIschemia_012,aVR,AnteriorIschemia,II,0,,,,,,,606.0,-4.0,635.0,-2.0,,,,,672.0,48.0,673.0,16.0,747.0,0.0,787.0,-8.0
AnteriorIschemia_012,I,AnteriorIschemia,II,0,,,,,,,606.0,-4.0,,,616.0,-40.0,,,672.0,48.0,673.0,32.0,741.0,0.0,787.0,8.0
AnteriorIschemia_012,II,AnteriorIschemia,II,1,,,,,,,606.0,-4.0,,,617.0,-38.0,,,672.0,48.0,673.0,-6.0,750.0,0.0,787.0,-24.0
AnteriorIschemia_012,III,AnteriorIschemia,II,0,,,,,,,606.0,-4.0,,,617.0,0.0,641.0,2.0,672.0,48.0,673.0,-10.0,754.0,0.0,787.0,-32.0
AnteriorIschemia_009,V6,AnteriorIschemia,III,0,,,,,,,612.0,-4.0,,,634.0,0.0,,,662.0,-10.0,663.0,-84.0,758.0,-2.0,785.0,8.0
AnteriorIschemia_009,aVF,AnteriorIschemia,III,0,,,,,,,612.0,-4.0,,,622.0,-16.0,640.0,-2.0,662.0,-10.0,663.0,-26.0,757.0,0.0,785.0,8.0
AnteriorIschemia_009,V1,AnteriorIschemia,III,0,,,,,,,612.0,-4.0,,,616.0,,635.0,,662.0,-10.0,663.0,-26.0,709.0,-2.0,785.0,8.0
AnteriorIschemia_009,V2,AnteriorIschemia,III,0,,,,,,,612.0,-4.0,,,617.0,0.0,633.0,-2.0,662.0,-10.0,663.0,-26.0,722.0,0.0,785.0,8.0
AnteriorIschemia_010,aVR,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,634.0,0.0,,,,,665.0,40.0,666.0,-10.0,748.0,0.0,788.0,14.0
AnteriorIschemia_010,I,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,,,616.0,-42.0,,,665.0,40.0,666.0,12.0,741.0,0.0,788.0,14.0
AnteriorIschemia_010,II,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,,,615.0,-38.0,,,665.0,40.0,666.0,-22.0,751.0,-2.0,788.0,14.0
AnteriorIschemia_010,III,AnteriorIschemia,III,1,,,,,,,607.0,-4.0,,,613.0,-42.0,665.0,48.0,665.0,40.0,666.0,-78.0,757.0,0.0,788.0,14.0
AnteriorIschemia_010,aVL,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,612.0,-26.0,617.0,-42.0,625.0,,665.0,40.0,666.0,-46.0,762.0,102.0,788.0,14.0
AnteriorIschemia_010,aVF,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,,,614.0,-40.0,665.0,,665.0,40.0,666.0,-18.0,754.0,0.0,788.0,-2.0
AnteriorIschemia_010,V1,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,,,611.0,,628.0,,665.0,40.0,666.0,20.0,753.0,0.0,788.0,14.0
AnteriorIschemia_010,V2,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,,,611.0,,628.0,,665.0,40.0,666.0,-10.0,716.0,-2.0,788.0,14.0
AnteriorIschemia_010,V3,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,625.0,-2.0,637.0,-2.0,,,665.0,40.0,666.0,-10.0,714.0,0.0,788.0,14.0
AnteriorIschemia_010,V6,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,,,627.0,0.0,636.0,0.0,665.0,40.0,666.0,-72.0,752.0,0.0,788.0,14.0
AnteriorIschemia_010,V4,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,617.0,-2.0,636.0,0.0,,,665.0,40.0,666.0,-10.0,752.0,0.0,788.0,14.0
AnteriorIschemia_010,V5,AnteriorIschemia,III,0,,,,,,,607.0,-4.0,614.0,0.0,631.0,0.0,,,665.0,40.0,666.0,-10.0,754.0,-2.0,788.0,14.0
AnteriorIschemia_011,V5,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,610.0,0.0,627.0,0.0,,,656.0,16.0,657.0,-60.0,749.0,0.0,798.0,50.0
AnteriorIschemia_011,I,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,613.0,0.0,631.0,0.0,,,656.0,16.0,657.0,16.0,737.0,0.0,798.0,24.0
AnteriorIschemia_011,II,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,,,620.0,0.0,656.0,-34.0,656.0,16.0,657.0,-98.0,745.0,-2.0,798.0,-4.0
AnteriorIschemia_011,III,AnteriorIschemia,III,1,,,,,,,601.0,-4.0,,,619.0,-2.0,656.0,-34.0,656.0,16.0,657.0,-102.0,747.0,0.0,798.0,8.0
AnteriorIschemia_011,aVR,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,631.0,0.0,,,,,656.0,16.0,657.0,-48.0,744.0,0.0,798.0,32.0
AnteriorIschemia_011,aVL,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,619.0,0.0,638.0,0.0,642.0,0.0,656.0,16.0,657.0,-32.0,749.0,0.0,798.0,16.0
AnteriorIschemia_011,aVF,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,,,619.0,-2.0,656.0,-34.0,656.0,16.0,657.0,-94.0,746.0,0.0,798.0,38.0
AnteriorIschemia_011,V1,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,,,611.0,-2.0,629.0,-2.0,656.0,16.0,657.0,16.0,798.0,204.0,798.0,30.0
AnteriorIschemia_011,V2,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,,,606.0,-2.0,629.0,0.0,656.0,16.0,657.0,16.0,798.0,198.0,798.0,50.0
AnteriorIschemia_011,V3,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,,,605.0,-62.0,618.0,,656.0,16.0,657.0,16.0,798.0,178.0,798.0,24.0
AnteriorIschemia_011,V4,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,611.0,-2.0,635.0,0.0,,,656.0,16.0,657.0,16.0,798.0,176.0,798.0,36.0
AnteriorIschemia_011,V6,AnteriorIschemia,III,0,,,,,,,601.0,-4.0,,,617.0,0.0,628.0,-2.0,656.0,16.0,657.0,-70.0,745.0,0.0,798.0,50.0
AnteriorIschemia_012,aVR,AnteriorIschemia,III,0,,,,,,,606.0,-4.0,635.0,-2.0,,,,,671.0,46.0,672.0,14.0,747.0,0.0,787.0,-8.0
AnteriorIschemia_012,I,AnteriorIschemia,III,0,,,,,,,606.0,-4.0,,,616.0,-40.0,,,671.0,46.0,672.0,30.0,741.0,0.0,787.0,8.0
AnteriorIschemia_012,II,AnteriorIschemia,III,0,,,,,,,606.0,-4.0,,,617.0,-38.0,,,671.0,46.0,672.0,-8.0,750.0,0.0,787.0,-24.0
AnteriorIschemia_012,III,AnteriorIschemia,III,1,,,,,,,606.0,-4.0,,,617.0,0.0,641.0,2.0,671.0,46.0,672.0,-12.0,754.0,0.0,787.0,-32.0
AnteriorIschemia_009,V6,AnteriorIschemia,aVR,0,,,,,,,612.0,-4.0,,,634.0,0.0,,,661.0,-12.0,662.0,-86.0,758.0,-2.0,785.0,8.0
AnteriorIschemia_009,aVF,AnteriorIschemia,aVR,0,,,,,,,612.0,-4.0,,,622.0,-16.0,640.0,-2.0,661.0,-12.0,662.0,-28.0,757.0,0.0,785.0,8.0
AnteriorIschemia_009,V1,AnteriorIschemia,aVR,0,,,,,,,612.0,-4.0,,,616.0,,635.0,,661.0,-12.0,662.0,-28.0,709.0,-2.0,785.0,8.0
AnteriorIschemia_009,V2,AnteriorIschemia,aVR,0,,,,,,,612.0,-4.0,,,617.0,0.0,633.0,-2.0,661.0,-12.0,662.0,-28.0,722.0,0.0,785.0,8.0
AnteriorIschemia_010,aVR,AnteriorIschemia,aVR,1,,,,,,,607.0,-4.0,634.0,0.0,,,,,663.0,36.0,664.0,-14.0,748.0,0.0,788.0,14.0
AnteriorIschemia_010,I,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,,,616.0,-42.0,,,663.0,36.0,664.0,8.0,741.0,0.0,788.0,14.0
AnteriorIschemia_010,II,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,,,615.0,-38.0,,,663.0,36.0,664.0,-26.0,751.0,-2.0,788.0,14.0
AnteriorIschemia_010,III,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,,,613.0,-42.0,663.0,44.0,663.0,36.0,664.0,-82.0,757.0,0.0,788.0,14.0
AnteriorIschemia_010,aVL,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,612.0,-26.0,617.0,-42.0,625.0,,663.0,36.0,664.0,-50.0,762.0,102.0,788.0,14.0
AnteriorIschemia_010,aVF,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,,,614.0,-40.0,663.0,,663.0,36.0,664.0,-22.0,754.0,0.0,788.0,-2.0
AnteriorIschemia_010,V1,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,,,611.0,,628.0,,663.0,36.0,664.0,16.0,753.0,0.0,788.0,14.0
AnteriorIschemia_010,V2,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,,,611.0,,628.0,,663.0,36.0,664.0,-14.0,716.0,-2.0,788.0,14.0
AnteriorIschemia_010,V3,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,625.0,-2.0,637.0,-2.0,,,663.0,36.0,664.0,-14.0,714.0,0.0,788.0,14.0
AnteriorIschemia_010,V6,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,,,627.0,0.0,636.0,0.0,663.0,36.0,664.0,-76.0,752.0,0.0,788.0,14.0
AnteriorIschemia_010,V4,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,617.0,-2.0,636.0,0.0,,,663.0,36.0,664.0,-14.0,752.0,0.0,788.0,14.0
AnteriorIschemia_010,V5,AnteriorIschemia,aVR,0,,,,,,,607.0,-4.0,614.0,0.0,631.0,0.0,,,663.0,36.0,664.0,-14.0,754.0,-2.0,788.0,14.0
AnteriorIschemia_011,V5,AnteriorIschemia,aVR,0,,,,,,,601.0,-4.0,610.0,0.0,627.0,0.0,,,651.0,6.0,652.0,-70.0,749.0,0.0,791.0,36.0
AnteriorIschemia_011,I,AnteriorIschemia,aVR,0,,,,,,,601.0,-4.0,613.0,0.0,631.0,0.0,,,651.0,6.0,652.0,6.0,737.0,0.0,791.0,10.0
AnteriorIschemia_011,II,AnteriorIschemia,aVR,0,,,,,,,601.0,-4.0,,,620.0,0.0,,,651.0,6.0,652.0,-108.0,745.0,-2.0,791.0,-18.0
AnteriorIschemia_011,III,AnteriorIschemia,aVR,0,,,,,,,601.0,-4.0,,,619.0,-2.0,,,651.0,6.0,652.0,-112.0,747.0,0.0,791.0,-6.0
AnteriorIschemia_011,aVR,AnteriorIschemia,aVR,1,,,,,,,601.0,-4.0,631.0,0.0,,,,,651.0,6.0,652.0,-58.0,744.0,0.0,791.0,18.0
AnteriorIschemia_011,aVL,AnteriorIschemia,aVR,0,,,,,,,601.0,-4.0,619.0,0.0,638.0,0.0,642.0,0.0,651.0,6.0,652.0,-42.0,749.0,0.0,791.0,2.0
AnteriorIschemia_011,aVF,AnteriorIschemia,aVR,0,,,,,,,601.0,-4.0,,,619.0,-2.0,,,651.0,6.0,652.0,-104.0,746.0,0.0,791.0,24.0
AnteriorIschemia_011,V1,AnteriorIschemia,aVR,0,,,,,,,601.0,-4.0,,,611.0,-2.0,629.0,-2.0,651.0,6.0,652.0,6.0,791.0,190.0,791.0,16.0
AnteriorIschemia_011,V2,AnteriorIschemia,aVR,0,,,,,,,601.0,-4.0,,,606.0,-2.0,629.0,0.0,651.0,6.0,652.0,6.0,791.0,184.0,791.0,36.0
