record_id,lead,disease_class,query_lead,matched,p_onset_pred,p_onset_err_ms,p_peak_pred,p_peak_err_ms,p_offset_pred,p_offset_err_ms,qrs_onset_pred,qrs_onset_err_ms,q_peak_pred,q_peak_err_ms,r_peak_pred,r_peak_err_ms,s_peak_pred,s_peak_err_ms,qrs_offset_pred,qrs_offset_err_ms,t_onset_pred,t_onset_err_ms,t_peak_pred,t_peak_err_ms,t_offset_pred,t_offset_err_ms
mc_avblock_train_run_S66_run_000090,II,avblock,V5,0,511.0,2.0,540.0,-2.0,561.0,4.0,622.0,-8.0,,,641.0,0.0,658.0,0.0,670.0,-4.0,675.0,-8.0,763.0,0.0,807.0,6.0
mc_avblock_validation_run_S63_run_000040,V3,avblock,V5,0,510.0,-2.0,547.0,2.0,571.0,2.0,622.0,-4.0,,,639.0,0.0,652.0,0.0,665.0,-14.0,675.0,-94.0,767.0,0.0,803.0,10.0
mc_avblock_train_run_S69_run_000002,aVR,avblock,V5,0,501.0,10.0,533.0,4.0,547.0,-4.0,620.0,-6.0,637.0,,651.0,28.0,,,669.0,4.0,670.0,-6.0,764.0,-2.0,799.0,2.0
mc_avblock_train_run_S72_run_000094,aVL,avblock,V5,0,514.0,-4.0,537.0,0.0,563.0,8.0,634.0,2.0,649.0,,661.0,24.0,,,675.0,2.0,680.0,-2.0,769.0,0.0,812.0,10.0
mc_avblock_validation_run_S67_run_000039,aVF,avblock,V5,0,496.0,-6.0,525.0,-2.0,550.0,6.0,618.0,-4.0,,,633.0,0.0,648.0,0.0,661.0,-8.0,668.0,0.0,766.0,0.0,797.0,2.0
mc_avblock_train_run_S74_run_000086,aVF,avblock,V5,0,517.0,-4.0,556.0,22.0,572.0,12.0,623.0,-8.0,,,640.0,0.0,658.0,0.0,677.0,6.0,679.0,-4.0,767.0,0.0,806.0,4.0
mc_avblock_train_run_S74_run_000003,II,avblock,V5,0,496.0,8.0,528.0,0.0,550.0,-2.0,609.0,-8.0,,,631.0,0.0,647.0,0.0,666.0,4.0,667.0,-4.0,763.0,4.0,802.0,6.0
mc_avblock_train_run_S74_run_000006,III,avblock,V5,0,502.0,0.0,523.0,-20.0,563.0,18.0,621.0,-6.0,,,642.0,0.0,660.0,0.0,676.0,4.0,677.0,-6.0,780.0,4.0,816.0,10.0
mc_fam_train_run_S73_000041,II,fam,V5,0,487.0,-80.0,551.0,-6.0,589.0,30.0,590.0,-16.0,,,613.0,0.0,628.0,0.0,649.0,4.0,651.0,-6.0,749.0,0.0,786.0,6.0
mc_fam_train_run_S66_000045,V1,fam,V5,0,541.0,-2.0,565.0,0.0,601.0,24.0,611.0,-2.0,632.0,-2.0,657.0,,,,657.0,4.0,659.0,-6.0,754.0,0.0,802.0,4.0
mc_fam_train_run_S73_000066,aVR,fam,V5,0,510.0,-68.0,582.0,0.0,612.0,-16.0,613.0,-16.0,634.0,,648.0,28.0,,,669.0,6.0,671.0,-4.0,772.0,0.0,807.0,10.0
mc_fam_train_run_S70_000115,II,fam,V5,0,548.0,-4.0,580.0,4.0,603.0,4.0,609.0,-18.0,,,630.0,0.0,642.0,0.0,667.0,8.0,669.0,-4.0,756.0,0.0,806.0,10.0
mc_fam_train_run_S70_000048,II,fam,V5,0,517.0,2.0,549.0,12.0,581.0,18.0,582.0,-6.0,,,606.0,0.0,629.0,2.0,637.0,0.0,642.0,2.0,762.0,0.0,803.0,8.0
mc_fam_train_run_S70_000057,V6,fam,V5,0,520.0,-74.0,587.0,0.0,622.0,38.0,623.0,-6.0,,,645.0,0.0,,,667.0,0.0,669.0,-10.0,770.0,0.0,802.0,8.0
mc_fam_train_run_S70_000019,III,fam,V5,0,526.0,-64.0,583.0,-2.0,627.0,18.0,628.0,2.0,,,645.0,0.0,657.0,0.0,673.0,4.0,679.0,-2.0,776.0,0.0,808.0,-2.0
mc_fam_train_run_S73_000054,aVR,fam,V5,0,545.0,2.0,581.0,-4.0,609.0,4.0,610.0,-16.0,635.0,,656.0,40.0,,,667.0,6.0,672.0,-2.0,759.0,2.0,803.0,10.0
mc_fam_validation_run_S63_000083,aVF,fam,V5,0,518.0,-20.0,550.0,0.0,593.0,0.0,594.0,-4.0,,,610.0,0.0,626.0,0.0,643.0,-8.0,649.0,-24.0,753.0,0.0,788.0,8.0
mc_fam_train_run_S73_000126,II,fam,V5,0,538.0,0.0,565.0,0.0,606.0,14.0,607.0,-2.0,,,625.0,0.0,637.0,0.0,656.0,4.0,657.0,-6.0,740.0,0.0,793.0,6.0
mc_avblock_test_run_S64_run_000089,V4,avblock,V6,0,507.0,4.0,522.0,-30.0,555.0,2.0,614.0,-6.0,,,630.0,0.0,641.0,0.0,661.0,6.0,663.0,-20.0,743.0,0.0,788.0,10.0
mc_mi_LCX_1p0_ant_train_run_S73_run_000007,aVR,mi,V6,0,508.0,-38.0,556.0,2.0,581.0,42.0,582.0,-30.0,605.0,0.0,613.0,0.0,,,634.0,12.0,673.0,-18.0,734.0,0.0,796.0,38.0
mc_fam_train_run_S73_000041,III,fam,V6,0,488.0,2.0,551.0,-12.0,588.0,-2.0,589.0,0.0,,,613.0,2.0,629.0,0.0,649.0,8.0,651.0,-116.0,747.0,0.0,786.0,6.0
mc_mi_LAD_0p3_train_run_S69_run_000038,V1,mi,V6,0,484.0,-46.0,534.0,-4.0,562.0,0.0,579.0,36.0,590.0,2.0,599.0,0.0,609.0,0.0,627.0,-24.0,,,,,,
mc_lbbb_train_run_S74_run_000026,V6,lbbb,V6,1,529.0,0.0,564.0,26.0,586.0,0.0,597.0,-4.0,,,634.0,0.0,661.0,8.0,661.0,6.0,662.0,-6.0,725.0,0.0,796.0,6.0
mc_lae_train_run_S74_000114,V4,lae,V6,0,549.0,-2.0,578.0,0.0,600.0,14.0,614.0,2.0,,,626.0,-2.0,643.0,0.0,664.0,4.0,666.0,-4.0,746.0,-2.0,799.0,14.0
mc_sinus_train_run_S65_run_000068,III,sinus,V6,0,547.0,0.0,571.0,-4.0,609.0,0.0,610.0,-26.0,,,633.0,-2.0,647.0,0.0,673.0,4.0,675.0,-6.0,751.0,0.0,805.0,6.0
mc_avblock_train_run_S73_run_000027,V3,avblock,V6,0,497.0,-12.0,519.0,-2.0,554.0,12.0,617.0,-4.0,,,626.0,-2.0,640.0,0.0,663.0,-6.0,670.0,-28.0,753.0,0.0,795.0,14.0
mc_lae_train_run_S64_000004,aVL,lae,V6,0,534.0,-10.0,574.0,0.0,592.0,6.0,601.0,-2.0,624.0,22.0,637.0,26.0,,,657.0,4.0,663.0,-2.0,750.0,0.0,798.0,6.0
mc_lae_test_run_S62_000059,V6,lae,V6,1,544.0,-2.0,584.0,0.0,608.0,16.0,609.0,2.0,,,637.0,0.0,,,665.0,4.0,670.0,-4.0,744.0,-54.0,807.0,8.0
mc_avblock_train_run_S66_run_000097,II,avblock,V6,0,510.0,12.0,538.0,4.0,556.0,-12.0,622.0,-8.0,,,640.0,0.0,657.0,0.0,674.0,6.0,676.0,-4.0,767.0,0.0,819.0,12.0
mc_avblock_train_run_S72_run_000054,III,avblock,V6,0,496.0,-4.0,526.0,14.0,537.0,-4.0,607.0,-6.0,,,623.0,0.0,637.0,0.0,654.0,2.0,660.0,0.0,746.0,0.0,801.0,14.0
mc_avblock_train_run_S73_run_000027,V5,avblock,V6,0,502.0,6.0,537.0,0.0,560.0,2.0,623.0,0.0,,,634.0,0.0,648.0,0.0,668.0,6.0,675.0,-2.0,765.0,0.0,801.0,16.0
mc_avblock_train_run_S69_run_000029,V4,avblock,V6,0,511.0,-4.0,543.0,12.0,564.0,6.0,627.0,0.0,,,639.0,0.0,650.0,0.0,667.0,4.0,673.0,0.0,762.0,0.0,800.0,8.0
mc_avblock_train_run_S66_run_000090,II,avblock,V6,0,511.0,2.0,540.0,-2.0,560.0,2.0,622.0,-8.0,,,641.0,0.0,658.0,0.0,670.0,-4.0,675.0,-8.0,763.0,0.0,807.0,6.0
mc_avblock_validation_run_S63_run_000040,V3,avblock,V6,0,510.0,-2.0,547.0,2.0,571.0,2.0,622.0,-4.0,,,639.0,0.0,652.0,0.0,665.0,-14.0,675.0,-94.0,767.0,0.0,803.0,10.0
mc_avblock_train_run_S69_run_000002,aVR,avblock,V6,0,500.0,8.0,533.0,4.0,546.0,-6.0,620.0,-6.0,637.0,,651.0,28.0,,,669.0,4.0,670.0,-6.0,764.0,-2.0,799.0,2.0
mc_avblock_train_run_S72_run_000094,aVL,avblock,V6,0,514.0,-4.0,537.0,0.0,563.0,8.0,635.0,4.0,649.0,,661.0,24.0,,,675.0,2.0,680.0,-2.0,769.0,0.0,812.0,10.0
mc_avblock_validation_run_S67_run_000039,aVF,avblock,V6,0,496.0,-6.0,525.0,-2.0,550.0,6.0,618.0,-4.0,,,633.0,0.0,648.0,0.0,661.0,-8.0,668.0,0.0,766.0,0.0,797.0,2.0
mc_avblock_train_run_S74_run_000086,aVF,avblock,V6,0,517.0,-4.0,556.0,22.0,573.0,14.0,623.0,-8.0,,,640.0,0.0,658.0,0.0,677.0,6.0,679.0,-4.0,767.0,0.0,806.0,4.0
mc_avblock_train_run_S74_run_000003,II,avblock,V6,0,496.0,8.0,528.0,0.0,551.0,0.0,610.0,-6.0,,,631.0,0.0,647.0,0.0,666.0,4.0,667.0,-4.0,763.0,4.0,802.0,6.0
mc_avblock_train_run_S74_run_000006,III,avblock,V6,0,502.0,0.0,523.0,-20.0,563.0,18.0,621.0,-6.0,,,642.0,0.0,660.0,0.0,676.0,4.0,677.0,-6.0,780.0,4.0,816.0,10.0
mc_fam_train_run_S73_000041,II,fam,V6,0,488.0,-78.0,551.0,-6.0,588.0,28.0,589.0,-18.0,,,613.0,0.0,628.0,0.0,649.0,4.0,651.0,-6.0,749.0,0.0,786.0,6.0
mc_fam_train_run_S66_000045,V1,fam,V6,0,541.0,-2.0,565.0,0.0,600.0,22.0,611.0,-2.0,632.0,-2.0,657.0,,,,657.0,4.0,659.0,-6.0,754.0,0.0,801.0,2.0
mc_fam_train_run_S73_000066,aVR,fam,V6,0,512.0,-64.0,582.0,0.0,610.0,-20.0,611.0,-20.0,634.0,,648.0,28.0,,,669.0,6.0,671.0,-4.0,772.0,0.0,807.0,10.0
mc_fam_train_run_S70_000115,II,fam,V6,0,548.0,-4.0,580.0,4.0,603.0,4.0,608.0,-20.0,,,630.0,0.0,642.0,0.0,665.0,4.0,670.0,-2.0,756.0,0.0,806.0,10.0
mc_fam_train_run_S70_000048,II,fam,V6,0,517.0,2.0,549.0,12.0,580.0,16.0,581.0,-8.0,,,606.0,0.0,629.0,2.0,637.0,0.0,642.0,2.0,762.0,0.0,803.0,8.0
mc_fam_train_run_S70_000057,V6,fam,V6,1,521.0,-72.0,587.0,0.0,622.0,38.0,623.0,-6.0,,,645.0,0.0,,,667.0,0.0,669.0,-10.0,770.0,0.0,802.0,8.0
mc_fam_train_run_S70_000019,III,fam,V6,0,528.0,-60.0,583.0,-2.0,626.0,16.0,627.0,0.0,,,645.0,0.0,657.0,0.0,673.0,4.0,679.0,-2.0,776.0,0.0,808.0,-2.0
mc_fam_train_run_S73_000054,aVR,fam,V6,0,545.0,2.0,581.0,-4.0,609.0,4.0,610.0,-16.0,635.0,,656.0,40.0,,,667.0,6.0,672.0,-2.0,759.0,2.0,803.0,10.0
mc_fam_validation_run_S63_000083,aVF,fam,V6,0,520.0,-16.0,550.0,0.0,593.0,0.0,594.0,-4.0,,,610.0,0.0,626.0,0.0,643.0,-8.0,649.0,-24.0,753.0,0.0,788.0,8.0
mc_fam_train_run_S73_000126,II,fam,V6,0,538.0,0.0,565.0,0.0,606.0,14.0,607.0,-2.0,,,625.0,0.0,637.0,0.0,656.0,4.0,657.0,-6.0,740.0,0.0,793.0,6.0
mc_fam_test_run_S62_000066,III,fam,I,0,555.0,-2.0,578.0,0.0,619.0,26.0,620.0,-4.0,,,638.0,0.0,657.0,2.0,670.0,8.0,676.0,-4.0,770.0,0.0,809.0,6.0
mc_fam_train_run_S72_000059,aVF,fam,I,0,549.0,-4.0,570.0,-2.0,605.0,-2.0,616.0,-6.0,,,632.0,0.0,646.0,0.0,664.0,4.0,670.0,0.0,750.0,0.0,796.0,-18.0
mc_fam_test_run_S62_000120,III,fam,I,0,555.0,0.0,579.0,-2.0,612.0,6.0,613.0,6.0,,,640.0,0.0,658.0,0.0,669.0,6.0,674.0,-2.0,767.0,0.0,805.0,6.0
mc_iab_train_run_S74_000052,III,iab,I,0,503.0,0.0,549.0,68.0,561.0,4.0,567.0,-16.0,592.0,0.0,607.0,0.0,620.0,2.0,634.0,4.0,639.0,-2.0,713.0,0.0,791.0,8.0
mc_iab_train_run_S69_000022,V2,iab,I,0,490.0,-2.0,511.0,16.0,546.0,16.0,547.0,-6.0,570.0,-2.0,,,,,597.0,4.0,599.0,-4.0,689.0,0.0,747.0,10.0
mc_iab_train_run_S66_000041,V3,iab,I,0,555.0,-16.0,578.0,0.0,604.0,6.0,620.0,2.0,638.0,-2.0,665.0,,,,665.0,2.0,666.0,-6.0,752.0,0.0,803.0,14.0
mc_iab_train_run_S66_000013,III,iab,I,0,547.0,-4.0,585.0,32.0,593.0,4.0,612.0,-6.0,,,629.0,0.0,644.0,0.0,666.0,4.0,671.0,-2.0,755.0,0.0,795.0,16.0
mc_iab_validation_run_S63_000056,III,iab,I,0,550.0,8.0,602.0,74.0,608.0,6.0,626.0,-4.0,638.0,2.0,645.0,0.0,652.0,0.0,669.0,4.0,675.0,0.0,772.0,0.0,814.0,12.0
mc_iab_test_run_S62_000008,II,iab,I,0,544.0,-10.0,573.0,0.0,591.0,4.0,617.0,4.0,,,635.0,0.0,,,666.0,4.0,671.0,6.0,756.0,0.0,802.0,12.0
mc_iab_train_run_S69_000121,II,iab,I,0,560.0,-2.0,578.0,0.0,610.0,16.0,611.0,-8.0,640.0,0.0,,,,,658.0,2.0,663.0,-2.0,763.0,0.0,802.0,6.0
mc_iab_train_run_S67_000066,III,iab,I,0,558.0,0.0,586.0,0.0,612.0,6.0,631.0,-2.0,,,646.0,0.0,658.0,0.0,673.0,4.0,680.0,2.0,772.0,0.0,816.0,10.0
mc_iab_train_run_S73_000113,II,iab,I,0,542.0,0.0,573.0,-2.0,601.0,4.0,621.0,-2.0,,,639.0,0.0,654.0,0.0,676.0,6.0,678.0,-6.0,761.0,0.0,811.0,-4.0
mc_iab_train_run_S70_000049,V5,iab,I,0,552.0,-6.0,564.0,-14.0,606.0,-2.0,628.0,-6.0,,,644.0,0.0,657.0,0.0,676.0,2.0,678.0,-6.0,766.0,0.0,807.0,-2.0
mc_iab_train_run_S74_000068,aVF,iab,I,0,522.0,-4.0,535.0,-2.0,583.0,-2.0,608.0,6.0,,,625.0,0.0,639.0,0.0,655.0,-2.0,661.0,-4.0,763.0,0.0,805.0,10.0
mc_iab_train_run_S72_000067,aVF,iab,I,0,508.0,-50.0,567.0,0.0,585.0,-2.0,604.0,32.0,,,619.0,0.0,632.0,2.0,648.0,4.0,654.0,-2.0,757.0,0.0,793.0,12.0
mc_iab_train_run_S70_000099,II,iab,I,0,566.0,0.0,597.0,0.0,616.0,8.0,633.0,-6.0,,,650.0,0.0,668.0,0.0,678.0,-8.0,684.0,-40.0,777.0,0.0,807.0,8.0
mc_lae_train_run_S74_000047,III,lae,I,0,534.0,-4.0,550.0,-16.0,593.0,24.0,612.0,-2.0,624.0,0.0,641.0,0.0,,,662.0,4.0,667.0,-2.0,767.0,0.0,803.0,-12.0
mc_lae_train_run_S66_000026,V1,lae,I,0,529.0,-16.0,546.0,-44.0,596.0,10.0,604.0,-16.0,639.0,0.0,,,,,663.0,2.0,668.0,-2.0,754.0,0.0,806.0,-4.0
mc_lae_train_run_S64_000004,III,lae,I,0,549.0,-8.0,567.0,0.0,606.0,6.0,615.0,-24.0,,,639.0,0.0,652.0,0.0,671.0,4.0,677.0,-2.0,764.0,0.0,812.0,6.0
mc_lae_train_run_S66_000085,V4,lae,I,0,548.0,-8.0,575.0,14.0,600.0,4.0,609.0,-16.0,,,630.0,0.0,645.0,0.0,664.0,0.0,671.0,-6.0,755.0,0.0,804.0,0.0
mc_lae_train_run_S74_000027,II,lae,I,0,528.0,0.0,566.0,0.0,603.0,6.0,604.0,-18.0,,,634.0,0.0,648.0,0.0,665.0,2.0,670.0,-2.0,780.0,0.0,812.0,8.0
mc_lae_test_run_S62_000081,III,lae,I,0,558.0,8.0,571.0,4.0,601.0,-6.0,620.0,-4.0,,,634.0,0.0,645.0,0.0,665.0,4.0,671.0,-2.0,750.0,0.0,794.0,12.0
mc_lae_test_run_S62_000059,aVR,lae,I,0,546.0,-2.0,581.0,0.0,610.0,18.0,611.0,-20.0,637.0,,,,,,667.0,4.0,672.0,-4.0,775.0,2.0,809.0,8.0
mc_lae_train_run_S70_000116,aVF,lae,I,0,562.0,4.0,584.0,0.0,600.0,-4.0,621.0,6.0,,,637.0,0.0,650.0,0.0,665.0,-12.0,672.0,-20.0,751.0,4.0,788.0,-10.0
mc_lae_train_run_S74_000114,III,lae,I,0,558.0,-10.0,572.0,-28.0,609.0,14.0,623.0,-10.0,,,643.0,0.0,662.0,2.0,673.0,4.0,675.0,-4.0,773.0,0.0,808.0,14.0
mc_lae_train_run_S74_000036,V1,lae,I,0,524.0,-4.0,541.0,-36.0,594.0,0.0,606.0,-8.0,620.0,0.0,636.0,0.0,649.0,0.0,661.0,4.0,662.0,-6.0,771.0,0.0,804.0,-10.0
mc_lae_train_run_S74_000070,aVF,lae,I,0,552.0,-2.0,583.0,0.0,616.0,20.0,617.0,-14.0,,,642.0,0.0,659.0,0.0,672.0,8.0,673.0,-4.0,779.0,0.0,815.0,12.0
mc_lae_validation_run_S63_000064,III,lae,I,0,537.0,-8.0,554.0,-34.0,607.0,14.0,608.0,-2.0,,,625.0,0.0,639.0,0.0,657.0,6.0,663.0,0.0,760.0,2.0,809.0,-2.0
mc_lae_train_run_S74_000088,aVF,lae,I,0,557.0,0.0,586.0,0.0,626.0,28.0,627.0,-6.0,,,644.0,0.0,661.0,0.0,678.0,4.0,680.0,-4.0,782.0,0.0,819.0,10.0
mc_lbbb_test_run_S64_run_000005,aVF,lbbb,I,0,543.0,-2.0,564.0,0.0,598.0,0.0,612.0,-4.0,620.0,-2.0,642.0,0.0,,,662.0,6.0,664.0,-4.0,753.0,0.0,802.0,8.0
mc_lbbb_validation_run_S63_run_000087,V5,lbbb,I,0,539.0,0.0,575.0,0.0,595.0,0.0,607.0,-2.0,,,639.0,0.0,,,659.0,4.0,660.0,-6.0,766.0,0.0,800.0,4.0
mc_lbbb_train_run_S66_run_000012,V2,lbbb,I,0,524.0,0.0,551.0,16.0,551.0,-64.0,552.0,-88.0,,,569.0,,631.0,,656.0,2.0,657.0,-8.0,743.0,0.0,790.0,-4.0
mc_fam_test_run_S62_000066,III,fam,II,0,554.0,-4.0,578.0,0.0,619.0,26.0,620.0,-4.0,,,638.0,0.0,657.0,2.0,670.0,8.0,675.0,-6.0,770.0,0.0,809.0,6.0
mc_fam_train_run_S72_000059,aVF,fam,II,0,549.0,-4.0,570.0,-2.0,605.0,-2.0,616.0,-6.0,,,632.0,0.0,646.0,0.0,664.0,4.0,670.0,0.0,750.0,0.0,795.0,-20.0
mc_fam_test_run_S62_000120,III,fam,II,0,555.0,0.0,579.0,-2.0,613.0,8.0,614.0,8.0,,,640.0,0.0,658.0,0.0,668.0,4.0,674.0,-2.0,767.0,0.0,806.0,8.0
mc_iab_train_run_S74_000052,III,iab,II,0,503.0,0.0,549.0,68.0,561.0,4.0,567.0,-16.0,592.0,0.0,607.0,0.0,620.0,2.0,636.0,8.0,637.0,-6.0,713.0,0.0,791.0,8.0
mc_iab_train_run_S69_000022,V2,iab,II,0,490.0,-2.0,511.0,16.0,545.0,14.0,547.0,-6.0,570.0,-2.0,,,,,597.0,4.0,599.0,-4.0,689.0,0.0,747.0,10.0
mc_iab_train_run_S66_000041,V3,iab,II,0,555.0,-16.0,578.0,0.0,604.0,6.0,619.0,0.0,638.0,-2.0,665.0,,,,665.0,2.0,666.0,-6.0,752.0,0.0,803.0,14.0
mc_iab_train_run_S66_000013,III,iab,II,0,547.0,-4.0,585.0,32.0,593.0,4.0,608.0,-14.0,,,629.0,0.0,644.0,0.0,666.0,4.0,671.0,-2.0,755.0,0.0,795.0,16.0
mc_iab_validation_run_S63_000056,III,iab,II,0,550.0,8.0,602.0,74.0,608.0,6.0,626.0,-4.0,638.0,2.0,645.0,0.0,652.0,0.0,669.0,4.0,675.0,0.0,772.0,0.0,814.0,12.0
mc_iab_test_run_S62_000008,II,iab,II,1,544.0,-10.0,573.0,0.0,590.0,2.0,617.0,4.0,,,635.0,0.0,,,666.0,4.0,671.0,6.0,756.0,0.0,802.0,12.0
mc_iab_train_run_S69_000121,II,iab,II,1,560.0,-2.0,578.0,0.0,611.0,18.0,612.0,-6.0,640.0,0.0,,,,,660.0,6.0,662.0,-4.0,763.0,0.0,802.0,6.0
mc_iab_train_run_S67_000066,III,iab,II,0,558.0,0.0,586.0,0.0,614.0,10.0,631.0,-2.0,,,646.0,0.0,658.0,0.0,673.0,4.0,679.0,0.0,772.0,0.0,816.0,10.0
mc_iab_train_run_S73_000113,II,iab,II,1,542.0,0.0,573.0,-2.0,601.0,4.0,621.0,-2.0,,,639.0,0.0,654.0,0.0,676.0,6.0,678.0,-6.0,761.0,0.0,811.0,-4.0
mc_iab_train_run_S70_000049,V5,iab,II,0,552.0,-6.0,564.0,-14.0,606.0,-2.0,628.0,-6.0,,,644.0,0.0,657.0,0.0,676.0,2.0,678.0,-6.0,766.0,0.0,807.0,-2.0
mc_iab_train_run_S74_000068,aVF,iab,II,0,522.0,-4.0,535.0,-2.0,584.0,0.0,608.0,6.0,,,625.0,0.0,639.0,0.0,655.0,-2.0,661.0,-4.0,763.0,0.0,805.0,10.0
mc_iab_train_run_S72_000067,aVF,iab,II,0,508.0,-50.0,567.0,0.0,585.0,-2.0,604.0,32.0,,,619.0,0.0,632.0,2.0,648.0,4.0,654.0,-2.0,757.0,0.0,793.0,12.0
mc_iab_train_run_S70_000099,II,iab,II,1,565.0,-2.0,597.0,0.0,616.0,8.0,633.0,-6.0,,,650.0,0.0,668.0,0.0,678.0,-8.0,684.0,-40.0,777.0,0.0,807.0,8.0
mc_lae_train_run_S74_000047,III,lae,II,0,535.0,-2.0,550.0,-16.0,593.0,24.0,611.0,-4.0,624.0,0.0,641.0,0.0,,,662.0,4.0,667.0,-2.0,767.0,0.0,803.0,-12.0
mc_lae_train_run_S66_000026,V1,lae,II,0,529.0,-16.0,546.0,-44.0,596.0,10.0,604.0,-16.0,639.0,0.0,,,,,663.0,2.0,668.0,-2.0,754.0,0.0,806.0,-4.0
mc_lae_train_run_S64_000004,III,lae,II,0,548.0,-10.0,567.0,0.0,606.0,6.0,615.0,-24.0,,,639.0,0.0,652.0,0.0,671.0,4.0,677.0,-2.0,764.0,0.0,812.0,6.0
mc_lae_train_run_S66_000085,V4,lae,II,0,548.0,-8.0,575.0,14.0,601.0,6.0,609.0,-16.0,,,630.0,0.0,645.0,0.0,664.0,0.0,670.0,-8.0,755.0,0.0,804.0,0.0
mc_lae_train_run_S74_000027,II,lae,II,1,528.0,0.0,566.0,0.0,602.0,4.0,610.0,-6.0,,,634.0,0.0,648.0,0.0,665.0,2.0,670.0,-2.0,780.0,0.0,812.0,8.0
mc_lae_test_run_S62_000081,III,lae,II,0,558.0,8.0,571.0,4.0,601.0,-6.0,620.0,-4.0,,,634.0,0.0,645.0,0.0,665.0,4.0,671.0,-2.0,750.0,0.0,793.0,10.0
mc_lae_test_run_S62_000059,aVR,lae,II,0,546.0,-2.0,581.0,0.0,610.0,18.0,611.0,-20.0,637.0,,,,,,667.0,4.0,672.0,-4.0,775.0,2.0,809.0,8.0
mc_lae_train_run_S70_000116,aVF,lae,II,0,562.0,4.0,584.0,0.0,600.0,-4.0,620.0,4.0,,,637.0,0.0,650.0,0.0,665.0,-12.0,672.0,-20.0,751.0,4.0,787.0,-12.0
mc_lae_train_run_S74_000114,III,lae,II,0,558.0,-10.0,572.0,-28.0,610.0,16.0,625.0,-6.0,,,643.0,0.0,662.0,2.0,673.0,4.0,675.0,-4.0,773.0,0.0,807.0,12.0
mc_lae_train_run_S74_000036,V1,lae,II,0,524.0,-4.0,541.0,-36.0,595.0,2.0,605.0,-10.0,620.0,0.0,636.0,0.0,649.0,0.0,661.0,4.0,663.0,-4.0,771.0,0.0,804.0,-10.0
mc_lae_train_run_S74_000070,aVF,lae,II,0,552.0,-2.0,583.0,0.0,616.0,20.0,617.0,-14.0,,,642.0,0.0,659.0,0.0,672.0,8.0,673.0,-4.0,779.0,0.0,815.0,12.0
mc_lae_validation_run_S63_000064,III,lae,II,0,537.0,-8.0,554.0,-34.0,607.0,14.0,608.0,-2.0,,,625.0,0.0,639.0,0.0,657.0,6.0,663.0,0.0,760.0,2.0,810.0,0.0
mc_lae_train_run_S74_000088,aVF,lae,II,0,557.0,0.0,586.0,0.0,626.0,28.0,627.0,-6.0,,,644.0,0.0,661.0,0.0,678.0,4.0,680.0,-4.0,782.0,0.0,819.0,10.0
mc_lbbb_test_run_S64_run_000005,aVF,lbbb,II,0,543.0,-2.0,564.0,0.0,598.0,0.0,612.0,-4.0,620.0,-2.0,642.0,0.0,,,662.0,6.0,663.0,-6.0,753.0,0.0,802.0,8.0
mc_lbbb_validation_run_S63_run_000087,V5,lbbb,II,0,539.0,0.0,575.0,0.0,595.0,0.0,607.0,-2.0,,,639.0,0.0,,,659.0,4.0,660.0,-6.0,766.0,0.0,801.0,6.0
mc_lbbb_train_run_S66_run_000012,V2,lbbb,II,0,524.0,0.0,551.0,16.0,554.0,-58.0,555.0,-82.0,,,569.0,,631.0,,656.0,2.0,657.0,-8.0,743.0,0.0,791.0,-2.0
mc_fam_test_run_S62_000066,III,fam,III,1,555.0,-2.0,578.0,0.0,619.0,26.0,620.0,-4.0,,,638.0,0.0,657.0,2.0,670.0,8.0,676.0,-4.0,770.0,0.0,810.0,8.0
mc_fam_train_run_S72_000059,aVF,fam,III,0,551.0,0.0,570.0,-2.0,604.0,-4.0,616.0,-6.0,,,632.0,0.0,646.0,0.0,664.0,4.0,670.0,0.0,750.0,0.0,794.0,-22.0
mc_fam_test_run_S62_000120,III,fam,III,1,555.0,0.0,579.0,-2.0,613.0,8.0,614.0,8.0,,,640.0,0.0,658.0,0.0,668.0,4.0,674.0,-2.0,767.0,0.0,806.0,8.0
mc_iab_train_run_S74_000052,III,iab,III,1,503.0,0.0,549.0,68.0,560.0,2.0,567.0,-16.0,592.0,0.0,607.0,0.0,620.0,2.0,634.0,4.0,639.0,-2.0,713.0,0.0,791.0,8.0
mc_iab_train_run_S69_000022,V2,iab,III,0,490.0,-2.0,511.0,16.0,543.0,10.0,549.0,-2.0,570.0,-2.0,,,,,597.0,4.0,599.0,-4.0,689.0,0.0,746.0,8.0
mc_iab_train_run_S66_000041,V3,iab,III,0,556.0,-14.0,578.0,0.0,603.0,4.0,620.0,2.0,638.0,-2.0,664.0,,,,664.0,0.0,665.0,-8.0,752.0,0.0,803.0,14.0
mc_iab_train_run_S66_000013,III,iab,III,1,547.0,-4.0,585.0,32.0,592.0,2.0,613.0,-4.0,,,629.0,0.0,644.0,0.0,666.0,4.0,671.0,-2.0,755.0,0.0,795.0,16.0
mc_iab_validation_run_S63_000056,III,iab,III,1,551.0,10.0,602.0,74.0,606.0,2.0,626.0,-4.0,638.0,2.0,645.0,0.0,652.0,0.0,669.0,4.0,675.0,0.0,772.0,0.0,813.0,10.0
mc_iab_test_run_S62_000008,II,iab,III,0,544.0,-10.0,573.0,0.0,590.0,2.0,617.0,4.0,,,635.0,0.0,,,666.0,4.0,671.0,6.0,756.0,0.0,802.0,12.0
