record_id,lead,disease_class,label_quality,qrs_end_flag,pred_qrs_onset,true_qrs_onset,err_qrs_onset,pred_qrs_offset,true_qrs_offset,err_qrs_offset,pred_t_onset,true_t_onset,err_t_onset,pred_t_peak,true_t_peak,err_t_peak,pred_t_offset,true_t_offset,err_t_offset,bioerr_qrs_duration,bioerr_qt_interval,bioerr_t_duration,bioerr_t_peak_to_end
AnteriorInfarction_026,V3,AnteriorInfarction,propagated,False,0.0,3.0,-3.0,84.0,95.0,-11.0,160.0,142.0,18.0,282.0,283.0,-1.0,562.0,482.0,80.0,-8.0,83.0,62.0,81.0
AnteriorInfarction_026,V4,AnteriorInfarction,propagated,True,0.0,3.0,-3.0,94.0,95.0,-1.0,192.0,142.0,50.0,278.0,279.0,-1.0,558.0,482.0,76.0,2.0,79.0,26.0,77.0
AnteriorInfarction_026,V5,AnteriorInfarction,propagated,False,2.0,3.0,-1.0,84.0,95.0,-11.0,156.0,142.0,14.0,318.0,318.0,0.0,498.0,482.0,16.0,-10.0,17.0,2.0,16.0
AnteriorInfarction_026,V6,AnteriorInfarction,propagated,True,10.0,3.0,7.0,98.0,95.0,3.0,212.0,142.0,70.0,290.0,291.0,-1.0,490.0,482.0,8.0,-4.0,1.0,-62.0,9.0
AnteriorInfarction_027,I,AnteriorInfarction,propagated,True,10.0,3.0,7.0,116.0,96.0,20.0,208.0,124.0,84.0,336.0,335.0,1.0,532.0,485.0,47.0,13.0,40.0,-37.0,46.0
AnteriorInfarction_027,II,AnteriorInfarction,propagated,True,10.0,3.0,7.0,96.0,96.0,0.0,202.0,124.0,78.0,284.0,283.0,1.0,358.0,485.0,-127.0,-7.0,-134.0,-205.0,-128.0
AnteriorInfarction_027,III,AnteriorInfarction,propagated,True,10.0,3.0,7.0,104.0,96.0,8.0,214.0,124.0,90.0,288.0,287.0,1.0,540.0,485.0,55.0,1.0,48.0,-35.0,54.0
AnteriorInfarction_027,aVR,AnteriorInfarction,propagated,True,10.0,3.0,7.0,114.0,96.0,18.0,190.0,124.0,66.0,280.0,280.0,0.0,506.0,485.0,21.0,11.0,14.0,-45.0,21.0
AnteriorInfarction_027,aVL,AnteriorInfarction,propagated,True,10.0,3.0,7.0,108.0,96.0,12.0,224.0,124.0,100.0,290.0,291.0,-1.0,540.0,485.0,55.0,5.0,48.0,-45.0,56.0
AnteriorInfarction_027,aVF,AnteriorInfarction,propagated,True,10.0,3.0,7.0,102.0,96.0,6.0,208.0,124.0,84.0,286.0,285.0,1.0,532.0,485.0,47.0,-1.0,40.0,-37.0,46.0
AnteriorInfarction_027,V1,AnteriorInfarction,reviewed,True,2.0,3.0,-1.0,102.0,96.0,6.0,220.0,124.0,96.0,304.0,303.0,1.0,434.0,485.0,-51.0,7.0,-50.0,-147.0,-52.0
AnteriorInfarction_027,V2,AnteriorInfarction,propagated,True,2.0,3.0,-1.0,100.0,96.0,4.0,202.0,124.0,78.0,300.0,300.0,0.0,356.0,485.0,-129.0,5.0,-128.0,-207.0,-129.0
AnteriorInfarction_027,V3,AnteriorInfarction,propagated,True,2.0,3.0,-1.0,92.0,96.0,-4.0,162.0,124.0,38.0,302.0,302.0,0.0,446.0,485.0,-39.0,-3.0,-38.0,-77.0,-39.0
AnteriorInfarction_027,V4,AnteriorInfarction,propagated,True,10.0,3.0,7.0,108.0,96.0,12.0,210.0,124.0,86.0,276.0,276.0,0.0,456.0,485.0,-29.0,5.0,-36.0,-115.0,-29.0
AnteriorInfarction_027,V5,AnteriorInfarction,propagated,True,4.0,3.0,1.0,108.0,96.0,12.0,222.0,124.0,98.0,284.0,283.0,1.0,500.0,485.0,15.0,11.0,14.0,-83.0,14.0
AnteriorInfarction_027,V6,AnteriorInfarction,propagated,True,4.0,3.0,1.0,104.0,96.0,8.0,212.0,124.0,88.0,298.0,298.0,0.0,372.0,485.0,-113.0,7.0,-114.0,-201.0,-113.0
AnteriorInfarction_028,I,AnteriorInfarction,propagated,True,10.0,2.0,8.0,92.0,121.0,-29.0,196.0,167.0,29.0,280.0,280.0,0.0,504.0,462.0,42.0,-37.0,34.0,13.0,42.0
AnteriorInfarction_028,II,AnteriorInfarction,propagated,False,0.0,2.0,-2.0,86.0,121.0,-35.0,198.0,167.0,31.0,282.0,281.0,1.0,362.0,462.0,-100.0,-33.0,-98.0,-131.0,-101.0
AnteriorInfarction_028,III,AnteriorInfarction,propagated,False,10.0,2.0,8.0,88.0,121.0,-33.0,270.0,167.0,103.0,330.0,329.0,1.0,500.0,462.0,38.0,-41.0,30.0,-65.0,37.0
AnteriorInfarction_028,aVR,AnteriorInfarction,propagated,True,2.0,2.0,0.0,98.0,121.0,-23.0,196.0,167.0,29.0,280.0,280.0,0.0,508.0,462.0,46.0,-23.0,46.0,17.0,46.0
AnteriorInfarction_028,aVL,AnteriorInfarction,propagated,False,10.0,2.0,8.0,88.0,121.0,-33.0,192.0,167.0,25.0,280.0,279.0,1.0,502.0,462.0,40.0,-41.0,32.0,15.0,39.0
AnteriorInfarction_028,aVF,AnteriorInfarction,reviewed,False,2.0,2.0,0.0,88.0,121.0,-33.0,202.0,167.0,35.0,284.0,285.0,-1.0,494.0,462.0,32.0,-33.0,32.0,-3.0,33.0
AnteriorInfarction_028,V1,AnteriorInfarction,propagated,False,0.0,2.0,-2.0,86.0,121.0,-35.0,168.0,167.0,1.0,274.0,274.0,0.0,420.0,462.0,-42.0,-33.0,-40.0,-43.0,-42.0
AnteriorInfarction_028,V2,AnteriorInfarction,propagated,False,0.0,2.0,-2.0,86.0,121.0,-35.0,174.0,167.0,7.0,338.0,338.0,0.0,484.0,462.0,22.0,-33.0,24.0,15.0,22.0
AnteriorInfarction_028,V3,AnteriorInfarction,propagated,False,0.0,2.0,-2.0,84.0,121.0,-37.0,180.0,167.0,13.0,336.0,336.0,0.0,464.0,462.0,2.0,-35.0,4.0,-11.0,2.0
AnteriorInfarction_028,V4,AnteriorInfarction,propagated,False,0.0,2.0,-2.0,80.0,121.0,-41.0,90.0,167.0,-77.0,342.0,342.0,0.0,444.0,462.0,-18.0,-39.0,-16.0,59.0,-18.0
AnteriorInfarction_028,V5,AnteriorInfarction,propagated,False,2.0,2.0,0.0,78.0,121.0,-43.0,196.0,167.0,29.0,280.0,280.0,0.0,348.0,462.0,-114.0,-43.0,-114.0,-143.0,-114.0
AnteriorInfarction_028,V6,AnteriorInfarction,propagated,False,4.0,2.0,2.0,86.0,121.0,-35.0,204.0,167.0,37.0,282.0,283.0,-1.0,364.0,462.0,-98.0,-37.0,-100.0,-135.0,-97.0
AnteriorInfarction_029,I,AnteriorInfarction,propagated,True,10.0,5.0,5.0,108.0,97.0,11.0,266.0,129.0,137.0,338.0,338.0,0.0,496.0,527.0,-31.0,6.0,-36.0,-168.0,-31.0
AnteriorInfarction_029,II,AnteriorInfarction,propagated,True,4.0,5.0,-1.0,108.0,97.0,11.0,206.0,129.0,77.0,288.0,288.0,0.0,422.0,527.0,-105.0,12.0,-104.0,-182.0,-105.0
AnteriorInfarction_029,III,AnteriorInfarction,propagated,True,10.0,5.0,5.0,110.0,97.0,13.0,220.0,129.0,91.0,296.0,297.0,-1.0,540.0,527.0,13.0,8.0,8.0,-78.0,14.0
AnteriorInfarction_029,aVR,AnteriorInfarction,propagated,True,4.0,5.0,-1.0,102.0,97.0,5.0,198.0,129.0,69.0,284.0,283.0,1.0,522.0,527.0,-5.0,6.0,-4.0,-74.0,-6.0
AnteriorInfarction_029,aVL,AnteriorInfarction,reviewed,True,10.0,5.0,5.0,110.0,97.0,13.0,236.0,129.0,107.0,304.0,304.0,0.0,534.0,527.0,7.0,8.0,2.0,-100.0,7.0
AnteriorInfarction_029,aVF,AnteriorInfarction,propagated,True,4.0,5.0,-1.0,110.0,97.0,13.0,212.0,129.0,83.0,292.0,292.0,0.0,544.0,527.0,17.0,14.0,18.0,-66.0,17.0
AnteriorInfarction_029,V1,AnteriorInfarction,propagated,True,2.0,5.0,-3.0,106.0,97.0,9.0,176.0,129.0,47.0,294.0,294.0,0.0,354.0,527.0,-173.0,12.0,-170.0,-220.0,-173.0
AnteriorInfarction_029,V2,AnteriorInfarction,propagated,True,0.0,5.0,-5.0,110.0,97.0,13.0,120.0,129.0,-9.0,296.0,296.0,0.0,548.0,527.0,21.0,18.0,26.0,30.0,21.0
AnteriorInfarction_029,V3,AnteriorInfarction,propagated,True,10.0,5.0,5.0,108.0,97.0,11.0,228.0,129.0,99.0,294.0,294.0,0.0,574.0,527.0,47.0,6.0,42.0,-52.0,47.0
AnteriorInfarction_029,V4,AnteriorInfarction,propagated,True,10.0,5.0,5.0,30.0,97.0,-67.0,54.0,129.0,-75.0,70.0,283.0,-213.0,136.0,527.0,-391.0,-72.0,-396.0,-316.0,-178.0
AnteriorInfarction_029,V5,AnteriorInfarction,propagated,True,10.0,5.0,5.0,108.0,97.0,11.0,222.0,129.0,93.0,304.0,305.0,-1.0,362.0,527.0,-165.0,6.0,-170.0,-258.0,-164.0
AnteriorInfarction_029,V6,AnteriorInfarction,propagated,True,4.0,5.0,-1.0,108.0,97.0,11.0,226.0,129.0,97.0,304.0,304.0,0.0,364.0,527.0,-163.0,12.0,-162.0,-260.0,-163.0
AnteriorInfarction_030,I,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,106.0,110.0,-4.0,210.0,167.0,43.0,336.0,335.0,1.0,510.0,508.0,2.0,-11.0,-5.0,-41.0,1.0
AnteriorInfarction_030,II,AnteriorInfarction,propagated,True,4.0,3.0,1.0,98.0,110.0,-12.0,210.0,167.0,43.0,288.0,288.0,0.0,414.0,508.0,-94.0,-13.0,-95.0,-137.0,-94.0
AnteriorInfarction_030,III,AnteriorInfarction,propagated,True,2.0,3.0,-1.0,106.0,110.0,-4.0,220.0,167.0,53.0,292.0,292.0,0.0,536.0,508.0,28.0,-3.0,29.0,-25.0,28.0
AnteriorInfarction_030,aVR,AnteriorInfarction,propagated,True,10.0,3.0,7.0,106.0,110.0,-4.0,198.0,167.0,31.0,284.0,284.0,0.0,514.0,508.0,6.0,-11.0,-1.0,-25.0,6.0
AnteriorInfarction_030,aVL,AnteriorInfarction,propagated,True,4.0,3.0,1.0,106.0,110.0,-4.0,230.0,167.0,63.0,298.0,299.0,-1.0,528.0,508.0,20.0,-5.0,19.0,-43.0,21.0
AnteriorInfarction_030,aVF,AnteriorInfarction,propagated,True,4.0,3.0,1.0,102.0,110.0,-8.0,214.0,167.0,47.0,290.0,290.0,0.0,540.0,508.0,32.0,-9.0,31.0,-15.0,32.0
AnteriorInfarction_030,V1,AnteriorInfarction,propagated,True,0.0,3.0,-3.0,100.0,110.0,-10.0,198.0,167.0,31.0,314.0,315.0,-1.0,524.0,508.0,16.0,-7.0,19.0,-15.0,17.0
AnteriorInfarction_030,V2,AnteriorInfarction,propagated,True,0.0,3.0,-3.0,104.0,110.0,-6.0,162.0,167.0,-5.0,316.0,317.0,-1.0,532.0,508.0,24.0,-3.0,27.0,29.0,25.0
AnteriorInfarction_030,V3,AnteriorInfarction,propagated,True,2.0,3.0,-1.0,104.0,110.0,-6.0,232.0,167.0,65.0,288.0,288.0,0.0,568.0,508.0,60.0,-5.0,61.0,-5.0,60.0
AnteriorInfarction_030,V4,AnteriorInfarction,propagated,True,2.0,3.0,-1.0,104.0,110.0,-6.0,242.0,167.0,75.0,318.0,318.0,0.0,512.0,508.0,4.0,-5.0,5.0,-71.0,4.0
AnteriorInfarction_030,V5,AnteriorInfarction,propagated,True,10.0,3.0,7.0,100.0,110.0,-10.0,224.0,167.0,57.0,298.0,299.0,-1.0,356.0,508.0,-152.0,-17.0,-159.0,-209.0,-151.0
AnteriorInfarction_030,V6,AnteriorInfarction,propagated,True,10.0,3.0,7.0,98.0,110.0,-12.0,216.0,167.0,49.0,292.0,292.0,0.0,448.0,508.0,-60.0,-19.0,-67.0,-109.0,-60.0
AnteriorInfarction_031,I,AnteriorInfarction,propagated,True,10.0,6.0,4.0,104.0,95.0,9.0,192.0,103.0,89.0,288.0,287.0,1.0,496.0,510.0,-14.0,5.0,-18.0,-103.0,-15.0
AnteriorInfarction_031,II,AnteriorInfarction,propagated,True,4.0,6.0,-2.0,100.0,95.0,5.0,206.0,103.0,103.0,300.0,299.0,1.0,366.0,510.0,-144.0,7.0,-142.0,-247.0,-145.0
AnteriorInfarction_031,III,AnteriorInfarction,propagated,True,10.0,6.0,4.0,102.0,95.0,7.0,216.0,103.0,113.0,310.0,311.0,-1.0,390.0,510.0,-120.0,3.0,-124.0,-233.0,-119.0
AnteriorInfarction_031,aVR,AnteriorInfarction,propagated,True,4.0,6.0,-2.0,104.0,95.0,9.0,202.0,103.0,99.0,294.0,293.0,1.0,376.0,510.0,-134.0,11.0,-132.0,-233.0,-135.0
AnteriorInfarction_031,aVL,AnteriorInfarction,propagated,True,10.0,6.0,4.0,104.0,95.0,9.0,234.0,103.0,131.0,318.0,318.0,0.0,546.0,510.0,36.0,5.0,32.0,-95.0,36.0
AnteriorInfarction_031,aVF,AnteriorInfarction,propagated,True,4.0,6.0,-2.0,102.0,95.0,7.0,210.0,103.0,107.0,306.0,305.0,1.0,374.0,510.0,-136.0,9.0,-134.0,-243.0,-137.0
AnteriorInfarction_031,V1,AnteriorInfarction,propagated,True,2.0,6.0,-4.0,104.0,95.0,9.0,202.0,103.0,99.0,328.0,328.0,0.0,432.0,510.0,-78.0,13.0,-74.0,-177.0,-78.0
AnteriorInfarction_031,V2,AnteriorInfarction,propagated,True,10.0,6.0,4.0,116.0,95.0,21.0,232.0,103.0,129.0,318.0,318.0,0.0,538.0,510.0,28.0,17.0,24.0,-101.0,28.0
AnteriorInfarction_031,V3,AnteriorInfarction,reviewed,True,2.0,6.0,-4.0,110.0,95.0,15.0,230.0,103.0,127.0,308.0,308.0,0.0,528.0,510.0,18.0,19.0,22.0,-109.0,18.0
AnteriorInfarction_031,V4,AnteriorInfarction,propagated,True,2.0,6.0,-4.0,104.0,95.0,9.0,220.0,103.0,117.0,296.0,296.0,0.0,456.0,510.0,-54.0,13.0,-50.0,-171.0,-54.0
AnteriorInfarction_031,V5,AnteriorInfarction,propagated,True,2.0,6.0,-4.0,104.0,95.0,9.0,242.0,103.0,139.0,312.0,313.0,-1.0,390.0,510.0,-120.0,13.0,-116.0,-259.0,-119.0
AnteriorInfarction_031,V6,AnteriorInfarction,propagated,False,4.0,6.0,-2.0,86.0,95.0,-9.0,238.0,103.0,135.0,308.0,309.0,-1.0,368.0,510.0,-142.0,-7.0,-140.0,-277.0,-141.0
AnteriorInfarction_032,I,AnteriorInfarction,propagated,True,10.0,4.0,6.0,96.0,84.0,12.0,212.0,93.0,119.0,340.0,339.0,1.0,502.0,492.0,10.0,6.0,4.0,-109.0,9.0
AnteriorInfarction_032,II,AnteriorInfarction,propagated,True,4.0,4.0,0.0,92.0,84.0,8.0,198.0,93.0,105.0,282.0,281.0,1.0,342.0,492.0,-150.0,8.0,-150.0,-255.0,-151.0
AnteriorInfarction_032,III,AnteriorInfarction,reviewed,False,10.0,4.0,6.0,90.0,84.0,6.0,212.0,93.0,119.0,288.0,288.0,0.0,516.0,492.0,24.0,0.0,18.0,-95.0,24.0
AnteriorInfarction_032,aVR,AnteriorInfarction,propagated,True,10.0,4.0,6.0,104.0,84.0,20.0,186.0,93.0,93.0,276.0,276.0,0.0,482.0,492.0,-10.0,14.0,-16.0,-103.0,-10.0
AnteriorInfarction_032,aVL,AnteriorInfarction,propagated,True,4.0,4.0,0.0,92.0,84.0,8.0,224.0,93.0,131.0,292.0,293.0,-1.0,510.0,492.0,18.0,8.0,18.0,-113.0,19.0
AnteriorInfarction_032,aVF,AnteriorInfarction,propagated,False,4.0,4.0,0.0,90.0,84.0,6.0,206.0,93.0,113.0,284.0,284.0,0.0,522.0,492.0,30.0,6.0,30.0,-83.0,30.0
AnteriorInfarction_032,V1,AnteriorInfarction,propagated,False,2.0,4.0,-2.0,80.0,84.0,-4.0,160.0,93.0,67.0,284.0,285.0,-1.0,340.0,492.0,-152.0,-2.0,-150.0,-219.0,-151.0
AnteriorInfarction_032,V2,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,84.0,8.0,158.0,93.0,65.0,284.0,283.0,1.0,512.0,492.0,20.0,2.0,14.0,-45.0,19.0
AnteriorInfarction_032,V3,AnteriorInfarction,propagated,True,10.0,4.0,6.0,104.0,84.0,20.0,210.0,93.0,117.0,336.0,337.0,-1.0,510.0,492.0,18.0,14.0,12.0,-99.0,19.0
AnteriorInfarction_032,V4,AnteriorInfarction,propagated,True,4.0,4.0,0.0,92.0,84.0,8.0,194.0,93.0,101.0,336.0,337.0,-1.0,480.0,492.0,-12.0,8.0,-12.0,-113.0,-11.0
AnteriorInfarction_032,V5,AnteriorInfarction,propagated,True,4.0,4.0,0.0,104.0,84.0,20.0,236.0,93.0,143.0,338.0,339.0,-1.0,492.0,492.0,0.0,20.0,0.0,-143.0,1.0
AnteriorInfarction_032,V6,AnteriorInfarction,propagated,False,4.0,4.0,0.0,90.0,84.0,6.0,188.0,93.0,95.0,274.0,275.0,-1.0,336.0,492.0,-156.0,6.0,-156.0,-251.0,-155.0
AnteriorInfarction_033,I,AnteriorInfarction,propagated,True,10.0,3.0,7.0,106.0,95.0,11.0,268.0,119.0,149.0,336.0,336.0,0.0,550.0,463.0,87.0,4.0,80.0,-62.0,87.0
AnteriorInfarction_033,II,AnteriorInfarction,propagated,True,10.0,3.0,7.0,98.0,95.0,3.0,204.0,119.0,85.0,284.0,285.0,-1.0,378.0,463.0,-85.0,-4.0,-92.0,-170.0,-84.0
AnteriorInfarction_033,III,AnteriorInfarction,propagated,True,10.0,3.0,7.0,106.0,95.0,11.0,212.0,119.0,93.0,288.0,288.0,0.0,544.0,463.0,81.0,4.0,74.0,-12.0,81.0
AnteriorInfarction_033,aVR,AnteriorInfarction,propagated,True,4.0,3.0,1.0,114.0,95.0,19.0,198.0,119.0,79.0,282.0,283.0,-1.0,422.0,463.0,-41.0,18.0,-42.0,-120.0,-40.0
AnteriorInfarction_033,aVL,AnteriorInfarction,propagated,True,10.0,3.0,7.0,106.0,95.0,11.0,224.0,119.0,105.0,292.0,293.0,-1.0,548.0,463.0,85.0,4.0,78.0,-20.0,86.0
AnteriorInfarction_033,aVF,AnteriorInfarction,propagated,True,10.0,3.0,7.0,104.0,95.0,9.0,208.0,119.0,89.0,286.0,286.0,0.0,540.0,463.0,77.0,2.0,70.0,-12.0,77.0
AnteriorInfarction_033,V1,AnteriorInfarction,propagated,True,0.0,3.0,-3.0,102.0,95.0,7.0,112.0,119.0,-7.0,326.0,326.0,0.0,470.0,463.0,7.0,10.0,10.0,14.0,7.0
AnteriorInfarction_033,V2,AnteriorInfarction,propagated,True,0.0,3.0,-3.0,102.0,95.0,7.0,188.0,119.0,69.0,286.0,285.0,1.0,424.0,463.0,-39.0,10.0,-36.0,-108.0,-40.0
AnteriorInfarction_033,V3,AnteriorInfarction,propagated,True,10.0,3.0,7.0,102.0,95.0,7.0,220.0,119.0,101.0,286.0,286.0,0.0,518.0,463.0,55.0,0.0,48.0,-46.0,55.0
AnteriorInfarction_033,V4,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,102.0,95.0,7.0,216.0,119.0,97.0,284.0,283.0,1.0,410.0,463.0,-53.0,6.0,-54.0,-150.0,-54.0
AnteriorInfarction_033,V5,AnteriorInfarction,propagated,True,10.0,3.0,7.0,102.0,95.0,7.0,204.0,119.0,85.0,292.0,292.0,0.0,350.0,463.0,-113.0,0.0,-120.0,-198.0,-113.0
AnteriorInfarction_033,V6,AnteriorInfarction,propagated,False,10.0,3.0,7.0,84.0,95.0,-11.0,210.0,119.0,91.0,290.0,290.0,0.0,354.0,463.0,-109.0,-18.0,-116.0,-200.0,-109.0
AnteriorInfarction_034,I,AnteriorInfarction,propagated,True,10.0,4.0,6.0,94.0,87.0,7.0,202.0,187.0,15.0,288.0,287.0,1.0,350.0,438.0,-88.0,1.0,-94.0,-103.0,-89.0
AnteriorInfarction_034,II,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,87.0,5.0,208.0,187.0,21.0,284.0,284.0,0.0,480.0,438.0,42.0,-1.0,36.0,21.0,42.0
AnteriorInfarction_034,III,AnteriorInfarction,propagated,True,10.0,4.0,6.0,94.0,87.0,7.0,214.0,187.0,27.0,280.0,280.0,0.0,524.0,438.0,86.0,1.0,80.0,59.0,86.0
AnteriorInfarction_034,aVR,AnteriorInfarction,propagated,False,10.0,4.0,6.0,88.0,87.0,1.0,206.0,187.0,19.0,286.0,285.0,1.0,420.0,438.0,-18.0,-5.0,-24.0,-37.0,-19.0
AnteriorInfarction_034,aVL,AnteriorInfarction,propagated,True,10.0,4.0,6.0,94.0,87.0,7.0,232.0,187.0,45.0,342.0,342.0,0.0,524.0,438.0,86.0,1.0,80.0,41.0,86.0
AnteriorInfarction_034,aVF,AnteriorInfarction,propagated,True,10.0,4.0,6.0,94.0,87.0,7.0,208.0,187.0,21.0,282.0,283.0,-1.0,490.0,438.0,52.0,1.0,46.0,31.0,53.0
AnteriorInfarction_034,V1,AnteriorInfarction,propagated,True,0.0,4.0,-4.0,98.0,87.0,11.0,240.0,187.0,53.0,286.0,286.0,0.0,468.0,438.0,30.0,15.0,34.0,-23.0,30.0
AnteriorInfarction_034,V2,AnteriorInfarction,reviewed,True,10.0,4.0,6.0,98.0,87.0,11.0,218.0,187.0,31.0,282.0,281.0,1.0,488.0,438.0,50.0,5.0,44.0,19.0,49.0
AnteriorInfarction_034,V3,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,87.0,5.0,216.0,187.0,29.0,272.0,273.0,-1.0,430.0,438.0,-8.0,-1.0,-14.0,-37.0,-7.0
AnteriorInfarction_034,V4,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,87.0,5.0,212.0,187.0,25.0,296.0,296.0,0.0,350.0,438.0,-88.0,-1.0,-94.0,-113.0,-88.0
AnteriorInfarction_034,V5,AnteriorInfarction,propagated,False,10.0,4.0,6.0,88.0,87.0,1.0,208.0,187.0,21.0,286.0,286.0,0.0,358.0,438.0,-80.0,-5.0,-86.0,-101.0,-80.0
AnteriorInfarction_034,V6,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,87.0,5.0,212.0,187.0,25.0,286.0,287.0,-1.0,486.0,438.0,48.0,-1.0,42.0,23.0,49.0
AnteriorInfarction_035,I,AnteriorInfarction,propagated,True,10.0,9.0,1.0,96.0,88.0,8.0,210.0,190.0,20.0,292.0,291.0,1.0,360.0,460.0,-100.0,7.0,-101.0,-120.0,-101.0
AnteriorInfarction_035,II,AnteriorInfarction,propagated,True,10.0,9.0,1.0,96.0,88.0,8.0,210.0,190.0,20.0,288.0,288.0,0.0,474.0,460.0,14.0,7.0,13.0,-6.0,14.0
AnteriorInfarction_035,III,AnteriorInfarction,reviewed,True,10.0,9.0,1.0,96.0,88.0,8.0,214.0,190.0,24.0,278.0,277.0,1.0,494.0,460.0,34.0,7.0,33.0,10.0,33.0
AnteriorInfarction_035,aVR,AnteriorInfarction,propagated,False,10.0,9.0,1.0,88.0,88.0,0.0,210.0,190.0,20.0,290.0,289.0,1.0,418.0,460.0,-42.0,-1.0,-43.0,-62.0,-43.0
AnteriorInfarction_035,aVL,AnteriorInfarction,propagated,True,10.0,9.0,1.0,96.0,88.0,8.0,212.0,190.0,22.0,296.0,296.0,0.0,352.0,460.0,-108.0,7.0,-109.0,-130.0,-108.0
AnteriorInfarction_035,aVF,AnteriorInfarction,propagated,True,10.0,9.0,1.0,96.0,88.0,8.0,210.0,190.0,20.0,286.0,285.0,1.0,534.0,460.0,74.0,7.0,73.0,54.0,73.0
AnteriorInfarction_035,V1,AnteriorInfarction,propagated,True,10.0,9.0,1.0,102.0,88.0,14.0,224.0,190.0,34.0,290.0,291.0,-1.0,540.0,460.0,80.0,13.0,79.0,46.0,81.0
AnteriorInfarction_035,V2,AnteriorInfarction,propagated,True,10.0,9.0,1.0,102.0,88.0,14.0,220.0,190.0,30.0,290.0,289.0,1.0,538.0,460.0,78.0,13.0,77.0,48.0,77.0
AnteriorInfarction_035,V3,AnteriorInfarction,propagated,True,10.0,9.0,1.0,98.0,88.0,10.0,220.0,190.0,30.0,280.0,280.0,0.0,468.0,460.0,8.0,9.0,7.0,-22.0,8.0
AnteriorInfarction_035,V4,AnteriorInfarction,propagated,True,10.0,9.0,1.0,98.0,88.0,10.0,210.0,190.0,20.0,298.0,298.0,0.0,354.0,460.0,-106.0,9.0,-107.0,-126.0,-106.0
AnteriorInfarction_035,V5,AnteriorInfarction,propagated,True,10.0,9.0,1.0,94.0,88.0,6.0,212.0,190.0,22.0,290.0,290.0,0.0,444.0,460.0,-16.0,5.0,-17.0,-38.0,-16.0
AnteriorInfarction_035,V6,AnteriorInfarction,propagated,True,10.0,9.0,1.0,96.0,88.0,8.0,216.0,190.0,26.0,290.0,290.0,0.0,478.0,460.0,18.0,7.0,17.0,-8.0,18.0
AnteriorInfarction_036,I,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,86.0,6.0,188.0,111.0,77.0,276.0,276.0,0.0,496.0,472.0,24.0,0.0,18.0,-53.0,24.0
AnteriorInfarction_036,II,AnteriorInfarction,propagated,True,4.0,4.0,0.0,92.0,86.0,6.0,202.0,111.0,91.0,284.0,284.0,0.0,348.0,472.0,-124.0,6.0,-124.0,-215.0,-124.0
AnteriorInfarction_036,III,AnteriorInfarction,propagated,True,2.0,4.0,-2.0,92.0,86.0,6.0,224.0,111.0,113.0,294.0,295.0,-1.0,502.0,472.0,30.0,8.0,32.0,-83.0,31.0
AnteriorInfarction_036,aVR,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,86.0,6.0,198.0,111.0,87.0,280.0,280.0,0.0,338.0,472.0,-134.0,0.0,-140.0,-221.0,-134.0
AnteriorInfarction_036,aVL,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,86.0,6.0,216.0,111.0,105.0,316.0,315.0,1.0,502.0,472.0,30.0,0.0,24.0,-75.0,29.0
AnteriorInfarction_036,aVF,AnteriorInfarction,propagated,False,4.0,4.0,0.0,90.0,86.0,4.0,210.0,111.0,99.0,288.0,288.0,0.0,494.0,472.0,22.0,4.0,22.0,-77.0,22.0
AnteriorInfarction_036,V1,AnteriorInfarction,propagated,False,0.0,4.0,-4.0,86.0,86.0,0.0,142.0,111.0,31.0,290.0,291.0,-1.0,408.0,472.0,-64.0,4.0,-60.0,-95.0,-63.0
AnteriorInfarction_036,V2,AnteriorInfarction,propagated,True,4.0,4.0,0.0,98.0,86.0,12.0,222.0,111.0,111.0,286.0,285.0,1.0,502.0,472.0,30.0,12.0,30.0,-81.0,29.0
AnteriorInfarction_036,V3,AnteriorInfarction,reviewed,True,2.0,4.0,-2.0,92.0,86.0,6.0,224.0,111.0,113.0,280.0,280.0,0.0,432.0,472.0,-40.0,8.0,-38.0,-153.0,-40.0
AnteriorInfarction_036,V4,AnteriorInfarction,propagated,True,4.0,4.0,0.0,92.0,86.0,6.0,188.0,111.0,77.0,298.0,299.0,-1.0,346.0,472.0,-126.0,6.0,-126.0,-203.0,-125.0
AnteriorInfarction_036,V5,AnteriorInfarction,propagated,True,10.0,4.0,6.0,92.0,86.0,6.0,200.0,111.0,89.0,286.0,285.0,1.0,340.0,472.0,-132.0,0.0,-138.0,-221.0,-133.0
AnteriorInfarction_036,V6,AnteriorInfarction,propagated,False,10.0,4.0,6.0,84.0,86.0,-2.0,208.0,111.0,97.0,284.0,284.0,0.0,334.0,472.0,-138.0,-8.0,-144.0,-235.0,-138.0
