record_id,lead,disease_class,label_quality,qrs_end_flag,pred_qrs_onset,true_qrs_onset,err_qrs_onset,pred_qrs_offset,true_qrs_offset,err_qrs_offset,pred_t_onset,true_t_onset,err_t_onset,pred_t_peak,true_t_peak,err_t_peak,pred_t_offset,true_t_offset,err_t_offset,bioerr_qrs_duration,bioerr_qt_interval,bioerr_t_duration,bioerr_t_peak_to_end
AnteriorInfarction_018,I,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,110.0,96.0,14.0,216.0,273.0,-57.0,320.0,321.0,-1.0,544.0,544.0,0.0,7.0,-7.0,57.0,1.0
AnteriorInfarction_018,II,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,94.0,96.0,-2.0,210.0,144.0,66.0,290.0,290.0,0.0,364.0,535.0,-171.0,-3.0,-172.0,-237.0,-171.0
AnteriorInfarction_018,III,AnteriorInfarction,reviewed,True,2.0,3.0,-1.0,104.0,96.0,8.0,218.0,162.0,56.0,294.0,295.0,-1.0,542.0,538.0,4.0,9.0,5.0,-52.0,5.0
AnteriorInfarction_018,aVR,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,104.0,96.0,8.0,202.0,148.0,54.0,286.0,286.0,0.0,506.0,507.0,-1.0,1.0,-8.0,-55.0,-1.0
AnteriorInfarction_018,aVL,AnteriorInfarction,reviewed,True,2.0,3.0,-1.0,104.0,96.0,8.0,226.0,163.0,63.0,300.0,300.0,0.0,550.0,538.0,12.0,9.0,13.0,-51.0,12.0
AnteriorInfarction_018,aVF,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,104.0,96.0,8.0,214.0,152.0,62.0,292.0,292.0,0.0,384.0,538.0,-154.0,7.0,-155.0,-216.0,-154.0
AnteriorInfarction_018,V1,AnteriorInfarction,reviewed,True,2.0,3.0,-1.0,98.0,96.0,2.0,214.0,116.0,98.0,314.0,313.0,1.0,460.0,546.0,-86.0,3.0,-85.0,-184.0,-87.0
AnteriorInfarction_018,V2,AnteriorInfarction,reviewed,True,0.0,3.0,-3.0,102.0,96.0,6.0,162.0,113.0,49.0,312.0,313.0,-1.0,592.0,546.0,46.0,9.0,49.0,-3.0,47.0
AnteriorInfarction_018,V3,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,110.0,96.0,14.0,222.0,178.0,44.0,290.0,290.0,0.0,548.0,561.0,-13.0,7.0,-20.0,-57.0,-13.0
AnteriorInfarction_018,V4,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,122.0,96.0,26.0,220.0,171.0,49.0,294.0,293.0,1.0,540.0,538.0,2.0,25.0,1.0,-47.0,1.0
AnteriorInfarction_018,V6,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,100.0,96.0,4.0,206.0,166.0,40.0,286.0,285.0,1.0,338.0,439.0,-101.0,-3.0,-108.0,-141.0,-102.0
AnteriorInfarction_019,I,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,116.0,96.0,20.0,188.0,181.0,7.0,282.0,282.0,0.0,512.0,510.0,2.0,19.0,1.0,-5.0,2.0
AnteriorInfarction_019,II,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,102.0,96.0,6.0,202.0,152.0,50.0,284.0,284.0,0.0,380.0,538.0,-158.0,5.0,-159.0,-208.0,-158.0
AnteriorInfarction_019,III,AnteriorInfarction,reviewed,True,2.0,3.0,-1.0,104.0,96.0,8.0,214.0,163.0,51.0,286.0,285.0,1.0,502.0,545.0,-43.0,9.0,-42.0,-94.0,-44.0
AnteriorInfarction_019,aVR,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,122.0,96.0,26.0,200.0,139.0,61.0,284.0,284.0,0.0,518.0,506.0,12.0,25.0,11.0,-49.0,12.0
AnteriorInfarction_019,aVL,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,104.0,96.0,8.0,248.0,199.0,49.0,334.0,333.0,1.0,508.0,502.0,6.0,1.0,-1.0,-43.0,5.0
AnteriorInfarction_019,V2,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,102.0,96.0,6.0,112.0,110.0,2.0,300.0,299.0,1.0,580.0,557.0,23.0,-1.0,16.0,21.0,22.0
AnteriorInfarction_019,V3,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,114.0,96.0,18.0,236.0,195.0,41.0,314.0,313.0,1.0,550.0,574.0,-24.0,11.0,-31.0,-65.0,-25.0
AnteriorInfarction_019,V4,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,106.0,96.0,10.0,236.0,110.0,126.0,302.0,301.0,1.0,466.0,556.0,-90.0,3.0,-97.0,-216.0,-91.0
AnteriorInfarction_019,V5,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,104.0,96.0,8.0,224.0,252.0,-28.0,312.0,312.0,0.0,482.0,499.0,-17.0,1.0,-24.0,11.0,-17.0
AnteriorInfarction_019,V6,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,102.0,96.0,6.0,218.0,160.0,58.0,298.0,298.0,0.0,366.0,507.0,-141.0,-1.0,-148.0,-199.0,-141.0
AnteriorInfarction_019,V1,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,98.0,96.0,2.0,158.0,110.0,48.0,304.0,303.0,1.0,584.0,573.0,11.0,-5.0,4.0,-37.0,10.0
AnteriorInfarction_020,I,AnteriorInfarction,reviewed,False,2.0,6.0,-4.0,86.0,77.0,9.0,204.0,135.0,69.0,282.0,283.0,-1.0,492.0,495.0,-3.0,13.0,1.0,-72.0,-2.0
AnteriorInfarction_020,II,AnteriorInfarction,reviewed,False,4.0,6.0,-2.0,76.0,77.0,-1.0,206.0,131.0,75.0,288.0,287.0,1.0,360.0,502.0,-142.0,1.0,-140.0,-217.0,-143.0
AnteriorInfarction_020,III,AnteriorInfarction,reviewed,False,2.0,6.0,-4.0,84.0,77.0,7.0,206.0,135.0,71.0,296.0,295.0,1.0,488.0,502.0,-14.0,11.0,-10.0,-85.0,-15.0
AnteriorInfarction_020,aVR,AnteriorInfarction,reviewed,False,10.0,6.0,4.0,84.0,77.0,7.0,204.0,144.0,60.0,286.0,286.0,0.0,344.0,495.0,-151.0,3.0,-155.0,-211.0,-151.0
AnteriorInfarction_020,aVL,AnteriorInfarction,reviewed,False,0.0,6.0,-6.0,86.0,77.0,9.0,228.0,81.0,147.0,314.0,315.0,-1.0,498.0,503.0,-5.0,15.0,1.0,-152.0,-4.0
AnteriorInfarction_020,aVF,AnteriorInfarction,reviewed,False,2.0,6.0,-4.0,84.0,77.0,7.0,206.0,140.0,66.0,290.0,290.0,0.0,392.0,494.0,-102.0,11.0,-98.0,-168.0,-102.0
AnteriorInfarction_020,V1,AnteriorInfarction,reviewed,False,0.0,6.0,-6.0,88.0,77.0,11.0,172.0,186.0,-14.0,286.0,286.0,0.0,444.0,503.0,-59.0,17.0,-53.0,-45.0,-59.0
AnteriorInfarction_020,V2,AnteriorInfarction,reviewed,False,2.0,6.0,-4.0,90.0,77.0,13.0,224.0,187.0,37.0,294.0,293.0,1.0,502.0,493.0,9.0,17.0,13.0,-28.0,8.0
AnteriorInfarction_020,V4,AnteriorInfarction,reviewed,False,4.0,6.0,-2.0,88.0,77.0,11.0,222.0,201.0,21.0,286.0,286.0,0.0,452.0,502.0,-50.0,13.0,-48.0,-71.0,-50.0
AnteriorInfarction_020,V5,AnteriorInfarction,reviewed,False,4.0,6.0,-2.0,84.0,77.0,7.0,216.0,144.0,72.0,292.0,292.0,0.0,342.0,429.0,-87.0,9.0,-85.0,-159.0,-87.0
AnteriorInfarction_020,V6,AnteriorInfarction,reviewed,False,4.0,6.0,-2.0,82.0,77.0,5.0,218.0,166.0,52.0,292.0,292.0,0.0,344.0,396.0,-52.0,7.0,-50.0,-104.0,-52.0
AnteriorIschemia_001,I,AnteriorIschemia,reviewed,False,10.0,4.0,6.0,74.0,110.0,-36.0,164.0,110.0,54.0,270.0,271.0,-1.0,326.0,343.0,-17.0,-42.0,-23.0,-71.0,-16.0
AnteriorIschemia_002,I,AnteriorIschemia,reviewed,True,10.0,3.0,7.0,150.0,109.0,41.0,160.0,119.0,41.0,264.0,264.0,0.0,366.0,363.0,3.0,34.0,-4.0,-38.0,3.0
AnteriorIschemia_001,II,AnteriorIschemia,reviewed,False,4.0,4.0,0.0,72.0,110.0,-38.0,204.0,128.0,76.0,284.0,284.0,0.0,352.0,350.0,2.0,-38.0,2.0,-74.0,2.0
AnteriorIschemia_001,III,AnteriorIschemia,reviewed,False,10.0,4.0,6.0,78.0,110.0,-32.0,202.0,171.0,31.0,288.0,288.0,0.0,354.0,400.0,-46.0,-38.0,-52.0,-77.0,-46.0
AnteriorIschemia_001,aVR,AnteriorIschemia,reviewed,False,4.0,4.0,0.0,74.0,110.0,-36.0,202.0,152.0,50.0,282.0,281.0,1.0,348.0,343.0,5.0,-36.0,5.0,-45.0,4.0
AnteriorIschemia_001,aVL,AnteriorIschemia,reviewed,True,10.0,4.0,6.0,92.0,110.0,-18.0,206.0,195.0,11.0,292.0,293.0,-1.0,354.0,355.0,-1.0,-24.0,-7.0,-12.0,0.0
AnteriorIschemia_001,aVF,AnteriorIschemia,reviewed,False,4.0,4.0,0.0,76.0,110.0,-34.0,202.0,136.0,66.0,286.0,286.0,0.0,352.0,342.0,10.0,-34.0,10.0,-56.0,10.0
AnteriorIschemia_001,V1,AnteriorIschemia,reviewed,False,2.0,4.0,-2.0,74.0,110.0,-36.0,142.0,110.0,32.0,270.0,269.0,1.0,336.0,342.0,-6.0,-34.0,-4.0,-38.0,-7.0
AnteriorIschemia_001,V2,AnteriorIschemia,reviewed,False,10.0,4.0,6.0,72.0,110.0,-38.0,140.0,110.0,30.0,258.0,257.0,1.0,340.0,335.0,5.0,-44.0,-1.0,-25.0,4.0
AnteriorIschemia_001,V4,AnteriorIschemia,reviewed,False,4.0,4.0,0.0,76.0,110.0,-34.0,174.0,125.0,49.0,256.0,257.0,-1.0,320.0,335.0,-15.0,-34.0,-15.0,-64.0,-14.0
AnteriorIschemia_001,V5,AnteriorIschemia,reviewed,False,10.0,4.0,6.0,76.0,110.0,-34.0,164.0,174.0,-10.0,290.0,291.0,-1.0,344.0,343.0,1.0,-40.0,-5.0,11.0,2.0
AnteriorIschemia_001,V6,AnteriorIschemia,reviewed,False,10.0,4.0,6.0,70.0,110.0,-40.0,176.0,218.0,-42.0,292.0,293.0,-1.0,342.0,380.0,-38.0,-46.0,-44.0,4.0,-37.0
AnteriorIschemia_002,II,AnteriorIschemia,reviewed,True,10.0,3.0,7.0,106.0,109.0,-3.0,208.0,193.0,15.0,292.0,292.0,0.0,376.0,397.0,-21.0,-10.0,-28.0,-36.0,-21.0
AnteriorIschemia_002,III,AnteriorIschemia,reviewed,True,10.0,3.0,7.0,116.0,109.0,7.0,220.0,240.0,-20.0,296.0,296.0,0.0,376.0,398.0,-22.0,0.0,-29.0,-2.0,-22.0
AnteriorIschemia_002,aVL,AnteriorIschemia,reviewed,True,10.0,3.0,7.0,154.0,109.0,45.0,186.0,143.0,43.0,196.0,199.0,-3.0,370.0,371.0,-1.0,38.0,-8.0,-44.0,2.0
AnteriorIschemia_002,aVF,AnteriorIschemia,reviewed,True,10.0,3.0,7.0,106.0,109.0,-3.0,214.0,218.0,-4.0,294.0,294.0,0.0,376.0,365.0,11.0,-10.0,4.0,15.0,11.0
AnteriorIschemia_002,V1,AnteriorIschemia,reviewed,True,0.0,3.0,-3.0,98.0,109.0,-11.0,150.0,109.0,41.0,210.0,210.0,0.0,346.0,347.0,-1.0,-8.0,2.0,-42.0,-1.0
AnteriorIschemia_002,V2,AnteriorIschemia,reviewed,True,0.0,3.0,-3.0,92.0,109.0,-17.0,148.0,109.0,39.0,230.0,252.0,-22.0,362.0,355.0,7.0,-14.0,10.0,-32.0,29.0
AnteriorIschemia_002,V3,AnteriorIschemia,reviewed,True,0.0,3.0,-3.0,112.0,109.0,3.0,162.0,128.0,34.0,218.0,217.0,1.0,362.0,357.0,5.0,6.0,8.0,-29.0,4.0
AnteriorIschemia_002,V4,AnteriorIschemia,reviewed,True,2.0,3.0,-1.0,118.0,109.0,9.0,170.0,158.0,12.0,218.0,218.0,0.0,370.0,373.0,-3.0,10.0,-2.0,-15.0,-3.0
AnteriorIschemia_002,V5,AnteriorIschemia,reviewed,True,4.0,3.0,1.0,100.0,109.0,-9.0,236.0,201.0,35.0,312.0,312.0,0.0,354.0,359.0,-5.0,-10.0,-6.0,-40.0,-5.0
AnteriorIschemia_002,V6,AnteriorIschemia,reviewed,True,4.0,3.0,1.0,98.0,109.0,-11.0,226.0,226.0,0.0,306.0,306.0,0.0,364.0,364.0,0.0,-12.0,-1.0,0.0,0.0
AnteriorIschemia_003,III,AnteriorIschemia,reviewed,True,0.0,3.0,-3.0,106.0,84.0,22.0,200.0,193.0,7.0,286.0,287.0,-1.0,360.0,367.0,-7.0,25.0,-4.0,-14.0,-6.0
AnteriorIschemia_003,aVR,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,84.0,84.0,0.0,206.0,144.0,62.0,286.0,286.0,0.0,356.0,361.0,-5.0,1.0,-4.0,-67.0,-5.0
AnteriorIschemia_003,aVL,AnteriorIschemia,reviewed,True,0.0,3.0,-3.0,106.0,84.0,22.0,176.0,144.0,32.0,286.0,287.0,-1.0,354.0,355.0,-1.0,25.0,2.0,-33.0,0.0
AnteriorIschemia_003,aVF,AnteriorIschemia,reviewed,True,0.0,3.0,-3.0,110.0,84.0,26.0,204.0,186.0,18.0,286.0,287.0,-1.0,358.0,361.0,-3.0,29.0,0.0,-21.0,-2.0
AnteriorIschemia_003,V1,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,84.0,84.0,0.0,158.0,152.0,6.0,230.0,230.0,0.0,338.0,339.0,-1.0,-7.0,-8.0,-7.0,-1.0
AnteriorIschemia_003,V2,AnteriorIschemia,reviewed,True,10.0,3.0,7.0,92.0,84.0,8.0,166.0,174.0,-8.0,230.0,229.0,1.0,346.0,350.0,-4.0,1.0,-11.0,4.0,-5.0
AnteriorIschemia_003,V3,AnteriorIschemia,reviewed,True,4.0,3.0,1.0,92.0,84.0,8.0,170.0,144.0,26.0,224.0,224.0,0.0,342.0,347.0,-5.0,7.0,-6.0,-31.0,-5.0
AnteriorIschemia_003,V4,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,84.0,84.0,0.0,156.0,160.0,-4.0,228.0,228.0,0.0,340.0,350.0,-10.0,-1.0,-11.0,-6.0,-10.0
AnteriorIschemia_003,V5,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,84.0,84.0,0.0,186.0,238.0,-52.0,304.0,305.0,-1.0,350.0,351.0,-1.0,-1.0,-2.0,51.0,0.0
AnteriorIschemia_003,V6,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,80.0,84.0,-4.0,248.0,144.0,104.0,300.0,299.0,1.0,346.0,352.0,-6.0,-11.0,-13.0,-110.0,-7.0
AnteriorIschemia_004,II,AnteriorIschemia,reviewed,True,2.0,3.0,-1.0,94.0,113.0,-19.0,198.0,128.0,70.0,286.0,286.0,0.0,360.0,361.0,-1.0,-18.0,0.0,-71.0,-1.0
AnteriorIschemia_004,III,AnteriorIschemia,reviewed,True,0.0,3.0,-3.0,94.0,113.0,-19.0,224.0,234.0,-10.0,298.0,298.0,0.0,364.0,404.0,-40.0,-16.0,-37.0,-30.0,-40.0
AnteriorIschemia_004,aVR,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,86.0,113.0,-27.0,188.0,128.0,60.0,282.0,281.0,1.0,358.0,343.0,15.0,-28.0,14.0,-45.0,14.0
AnteriorIschemia_004,aVL,AnteriorIschemia,reviewed,True,4.0,3.0,1.0,132.0,113.0,19.0,178.0,113.0,65.0,208.0,208.0,0.0,358.0,361.0,-3.0,18.0,-4.0,-68.0,-3.0
AnteriorIschemia_004,aVF,AnteriorIschemia,reviewed,True,2.0,3.0,-1.0,96.0,113.0,-17.0,208.0,195.0,13.0,290.0,291.0,-1.0,362.0,355.0,7.0,-16.0,8.0,-6.0,8.0
AnteriorIschemia_004,V1,AnteriorIschemia,reviewed,False,0.0,3.0,-3.0,84.0,113.0,-29.0,142.0,115.0,27.0,242.0,242.0,0.0,352.0,377.0,-25.0,-26.0,-22.0,-52.0,-25.0
AnteriorIschemia_004,V2,AnteriorIschemia,reviewed,False,0.0,3.0,-3.0,84.0,113.0,-29.0,142.0,128.0,14.0,204.0,204.0,0.0,358.0,351.0,7.0,-26.0,10.0,-7.0,7.0
AnteriorIschemia_004,V3,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,90.0,113.0,-23.0,192.0,128.0,64.0,302.0,201.0,101.0,350.0,363.0,-13.0,-30.0,-20.0,-77.0,-114.0
AnteriorIschemia_004,V4,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,86.0,113.0,-27.0,96.0,113.0,-17.0,288.0,287.0,1.0,344.0,351.0,-7.0,-34.0,-14.0,10.0,-8.0
AnteriorIschemia_004,V5,AnteriorIschemia,reviewed,True,10.0,3.0,7.0,92.0,113.0,-21.0,208.0,187.0,21.0,294.0,294.0,0.0,352.0,350.0,2.0,-28.0,-5.0,-19.0,2.0
AnteriorIschemia_004,V6,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,84.0,113.0,-29.0,214.0,195.0,19.0,290.0,289.0,1.0,348.0,349.0,-1.0,-36.0,-8.0,-20.0,-2.0
AnteriorIschemia_005,I,AnteriorIschemia,reviewed,False,10.0,7.0,3.0,82.0,101.0,-19.0,200.0,101.0,99.0,272.0,272.0,0.0,340.0,337.0,3.0,-22.0,0.0,-96.0,3.0
AnteriorIschemia_005,II,AnteriorIschemia,reviewed,False,2.0,7.0,-5.0,78.0,101.0,-23.0,206.0,139.0,67.0,286.0,286.0,0.0,354.0,354.0,0.0,-18.0,5.0,-67.0,0.0
AnteriorIschemia_005,III,AnteriorIschemia,reviewed,True,2.0,7.0,-5.0,94.0,101.0,-7.0,208.0,203.0,5.0,294.0,293.0,1.0,358.0,349.0,9.0,-2.0,14.0,4.0,8.0
AnteriorIschemia_005,aVL,AnteriorIschemia,reviewed,True,10.0,7.0,3.0,92.0,101.0,-9.0,260.0,101.0,159.0,304.0,304.0,0.0,354.0,347.0,7.0,-12.0,4.0,-152.0,7.0
AnteriorIschemia_005,aVF,AnteriorIschemia,reviewed,False,2.0,7.0,-5.0,86.0,101.0,-15.0,206.0,136.0,70.0,290.0,289.0,1.0,358.0,351.0,7.0,-10.0,12.0,-63.0,6.0
AnteriorIschemia_005,V1,AnteriorIschemia,reviewed,False,0.0,7.0,-7.0,80.0,101.0,-21.0,134.0,116.0,18.0,206.0,207.0,-1.0,334.0,334.0,0.0,-14.0,7.0,-18.0,1.0
AnteriorIschemia_005,V2,AnteriorIschemia,reviewed,True,0.0,7.0,-7.0,116.0,101.0,15.0,126.0,101.0,25.0,204.0,205.0,-1.0,344.0,351.0,-7.0,22.0,0.0,-32.0,-6.0
AnteriorIschemia_005,V3,AnteriorIschemia,reviewed,True,10.0,7.0,3.0,114.0,101.0,13.0,124.0,113.0,11.0,206.0,206.0,0.0,342.0,345.0,-3.0,10.0,-6.0,-14.0,-3.0
AnteriorIschemia_005,V5,AnteriorIschemia,reviewed,False,10.0,7.0,3.0,84.0,101.0,-17.0,214.0,101.0,113.0,292.0,292.0,0.0,348.0,350.0,-2.0,-20.0,-5.0,-115.0,-2.0
AnteriorIschemia_005,V6,AnteriorIschemia,reviewed,False,10.0,7.0,3.0,80.0,101.0,-21.0,228.0,199.0,29.0,290.0,290.0,0.0,344.0,347.0,-3.0,-24.0,-6.0,-32.0,-3.0
AnteriorIschemia_005,V4,AnteriorIschemia,reviewed,True,10.0,7.0,3.0,110.0,101.0,9.0,162.0,116.0,46.0,210.0,210.0,0.0,340.0,362.0,-22.0,6.0,-25.0,-68.0,-22.0
AnteriorIschemia_007,I,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,76.0,108.0,-32.0,166.0,123.0,43.0,288.0,288.0,0.0,336.0,335.0,1.0,-37.0,-4.0,-42.0,1.0
AnteriorIschemia_006,I,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,80.0,117.0,-37.0,182.0,117.0,65.0,270.0,269.0,1.0,342.0,334.0,8.0,-44.0,1.0,-57.0,7.0
AnteriorIschemia_006,II,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,76.0,117.0,-41.0,194.0,136.0,58.0,282.0,282.0,0.0,354.0,351.0,3.0,-40.0,4.0,-55.0,3.0
AnteriorIschemia_006,III,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,80.0,117.0,-37.0,212.0,222.0,-10.0,288.0,288.0,0.0,356.0,404.0,-48.0,-36.0,-47.0,-38.0,-48.0
AnteriorIschemia_006,aVL,AnteriorIschemia,reviewed,True,2.0,3.0,-1.0,94.0,117.0,-23.0,104.0,117.0,-13.0,206.0,205.0,1.0,354.0,400.0,-46.0,-22.0,-45.0,-33.0,-47.0
AnteriorIschemia_006,aVF,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,80.0,117.0,-37.0,200.0,182.0,18.0,284.0,284.0,0.0,356.0,363.0,-7.0,-36.0,-6.0,-25.0,-7.0
AnteriorIschemia_006,V1,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,76.0,117.0,-41.0,138.0,120.0,18.0,248.0,249.0,-1.0,330.0,335.0,-5.0,-40.0,-4.0,-23.0,-4.0
AnteriorIschemia_006,V2,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,74.0,117.0,-43.0,144.0,128.0,16.0,264.0,264.0,0.0,334.0,342.0,-8.0,-42.0,-7.0,-24.0,-8.0
AnteriorIschemia_006,V3,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,84.0,117.0,-33.0,150.0,117.0,33.0,224.0,225.0,-1.0,324.0,335.0,-11.0,-32.0,-10.0,-44.0,-10.0
AnteriorIschemia_006,V4,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,90.0,117.0,-27.0,158.0,128.0,30.0,224.0,224.0,0.0,346.0,351.0,-5.0,-26.0,-4.0,-35.0,-5.0
AnteriorIschemia_006,V5,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,82.0,117.0,-35.0,184.0,158.0,26.0,234.0,233.0,1.0,334.0,343.0,-9.0,-42.0,-16.0,-35.0,-10.0
AnteriorIschemia_006,V6,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,76.0,117.0,-41.0,228.0,222.0,6.0,294.0,295.0,-1.0,346.0,353.0,-7.0,-48.0,-14.0,-13.0,-6.0
AnteriorIschemia_007,II,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,78.0,108.0,-30.0,212.0,191.0,21.0,284.0,285.0,-1.0,348.0,346.0,2.0,-35.0,-3.0,-19.0,3.0
AnteriorIschemia_007,III,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,86.0,108.0,-22.0,210.0,210.0,0.0,284.0,284.0,0.0,350.0,349.0,1.0,-27.0,-4.0,1.0,1.0
AnteriorIschemia_007,aVR,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,78.0,108.0,-30.0,212.0,165.0,47.0,284.0,285.0,-1.0,346.0,343.0,3.0,-35.0,-2.0,-44.0,4.0
AnteriorIschemia_007,aVL,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,76.0,108.0,-32.0,210.0,223.0,-13.0,284.0,284.0,0.0,344.0,343.0,1.0,-37.0,-4.0,14.0,1.0
AnteriorIschemia_007,aVF,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,86.0,108.0,-22.0,210.0,197.0,13.0,284.0,284.0,0.0,352.0,353.0,-1.0,-27.0,-6.0,-14.0,-1.0
AnteriorIschemia_007,V1,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,74.0,108.0,-34.0,142.0,110.0,32.0,222.0,221.0,1.0,344.0,349.0,-5.0,-39.0,-10.0,-37.0,-6.0
AnteriorIschemia_007,V3,AnteriorIschemia,reviewed,False,4.0,5.0,-1.0,78.0,108.0,-30.0,174.0,141.0,33.0,216.0,217.0,-1.0,296.0,336.0,-40.0,-29.0,-39.0,-73.0,-39.0
AnteriorIschemia_007,V4,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,78.0,108.0,-30.0,156.0,150.0,6.0,222.0,223.0,-1.0,328.0,335.0,-7.0,-35.0,-12.0,-13.0,-6.0
AnteriorIschemia_007,V5,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,78.0,108.0,-30.0,220.0,201.0,19.0,292.0,291.0,1.0,340.0,343.0,-3.0,-35.0,-8.0,-22.0,-4.0
AnteriorIschemia_007,V6,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,72.0,108.0,-36.0,236.0,230.0,6.0,292.0,293.0,-1.0,340.0,342.0,-2.0,-41.0,-7.0,-8.0,-1.0
AnteriorIschemia_008,II,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,78.0,115.0,-37.0,204.0,128.0,76.0,288.0,287.0,1.0,352.0,349.0,3.0,-38.0,2.0,-73.0,2.0
AnteriorIschemia_008,III,AnteriorIschemia,reviewed,True,2.0,3.0,-1.0,94.0,115.0,-21.0,236.0,201.0,35.0,298.0,299.0,-1.0,354.0,351.0,3.0,-20.0,4.0,-32.0,4.0
AnteriorIschemia_008,I,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,78.0,115.0,-37.0,180.0,123.0,57.0,264.0,264.0,0.0,338.0,339.0,-1.0,-44.0,-8.0,-58.0,-1.0
AnteriorIschemia_008,aVL,AnteriorIschemia,reviewed,True,2.0,3.0,-1.0,92.0,115.0,-23.0,102.0,132.0,-30.0,208.0,207.0,1.0,348.0,346.0,2.0,-22.0,3.0,32.0,1.0
AnteriorIschemia_008,aVF,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,86.0,115.0,-29.0,218.0,204.0,14.0,292.0,293.0,-1.0,352.0,356.0,-4.0,-30.0,-5.0,-18.0,-3.0
AnteriorIschemia_008,V1,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,78.0,115.0,-37.0,142.0,117.0,25.0,270.0,271.0,-1.0,350.0,355.0,-5.0,-36.0,-4.0,-30.0,-4.0
AnteriorIschemia_008,V2,AnteriorIschemia,reviewed,False,0.0,3.0,-3.0,76.0,115.0,-39.0,144.0,120.0,24.0,258.0,258.0,0.0,354.0,362.0,-8.0,-36.0,-5.0,-32.0,-8.0
AnteriorIschemia_008,V3,AnteriorIschemia,reviewed,False,0.0,3.0,-3.0,86.0,115.0,-29.0,150.0,132.0,18.0,218.0,217.0,1.0,344.0,351.0,-7.0,-26.0,-4.0,-25.0,-8.0
AnteriorIschemia_008,V4,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,86.0,115.0,-29.0,158.0,132.0,26.0,220.0,221.0,-1.0,350.0,360.0,-10.0,-36.0,-17.0,-36.0,-9.0
AnteriorIschemia_008,V5,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,80.0,115.0,-35.0,204.0,132.0,72.0,292.0,292.0,0.0,340.0,351.0,-11.0,-36.0,-12.0,-83.0,-11.0
AnteriorIschemia_008,V6,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,76.0,115.0,-39.0,228.0,182.0,46.0,294.0,293.0,1.0,344.0,342.0,2.0,-40.0,1.0,-44.0,1.0
AnteriorIschemia_009,I,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,88.0,110.0,-22.0,98.0,110.0,-12.0,256.0,257.0,-1.0,344.0,337.0,7.0,-29.0,0.0,19.0,8.0
AnteriorIschemia_009,II,AnteriorIschemia,reviewed,False,2.0,3.0,-1.0,82.0,110.0,-28.0,206.0,150.0,56.0,286.0,286.0,0.0,350.0,337.0,13.0,-27.0,14.0,-43.0,13.0
